h_ratio,theta,model,z_order,r,omega,amplitude
0.007000,0.4000,parametric,7,90.98196402,0.86393698,34087.63338920
0.007000,0.4000,parametric,7,91.18236482,0.86671797,34293.63661957
0.007000,0.4000,parametric,7,91.38276562,0.86952762,34498.81384778
0.007000,0.4000,parametric,7,91.58316642,0.87236615,34703.12462080
0.007000,0.4000,parametric,7,91.78356722,0.87523378,34906.52792273
0.007000,0.4000,parametric,7,91.98396802,0.87813071,35108.98217018
0.007000,0.4000,parametric,7,92.18436882,0.88105719,35310.44520770
0.007000,0.4000,parametric,7,92.38476962,0.88401343,35510.87430305
0.007000,0.4000,parametric,7,92.58517041,0.88699965,35710.22614254
0.007000,0.4000,parametric,7,92.78557121,0.89001608,35908.45682633
0.007000,0.4000,parametric,7,92.98597201,0.89306294,36105.52186370
0.007000,0.4000,parametric,7,93.18637281,0.89614047,36301.37616829
0.007000,0.4000,parametric,7,93.38677361,0.89924889,36495.97405335
0.007000,0.4000,parametric,7,93.58717441,0.90238843,36689.26922693
0.007000,0.4000,parametric,7,93.78757521,0.90555932,36881.21478705
0.007000,0.4000,parametric,7,93.98797601,0.90876180,37071.76321687
0.007000,0.4000,parametric,7,94.18837681,0.91199610,37260.86637985
0.007000,0.4000,parametric,7,94.38877761,0.91526246,37448.47551483
0.007000,0.4000,parametric,7,94.58917841,0.91856111,37634.54123112
0.007000,0.4000,parametric,7,94.78957921,0.92189229,37819.01350361
0.007000,0.4000,parametric,7,94.98998001,0.92525624,38001.84166777
0.007000,0.4000,parametric,7,95.19038081,0.92865319,38182.97441469
0.007000,0.4000,parametric,7,95.39078161,0.93208341,38362.35978610
0.007000,0.4000,parametric,7,95.59118241,0.93554711,38539.94516930
0.007000,0.4000,parametric,7,95.79158321,0.93904456,38715.67729215
0.007000,0.4000,parametric,7,95.99198401,0.94257599,38889.50221800
0.007000,0.4000,parametric,7,96.19238481,0.94614166,39061.36534057
0.007000,0.4000,parametric,7,96.39278561,0.94974181,39231.21137885
0.007000,0.4000,parametric,7,96.59318641,0.95337669,39398.98437199
0.007000,0.4000,parametric,7,96.79358721,0.95704655,39564.62767407
0.007000,0.4000,parametric,7,96.99398801,0.96075165,39728.08394897
0.007000,0.4000,parametric,7,97.19438881,0.96449224,39889.29516514
0.007000,0.4000,parametric,7,97.39478961,0.96826858,40048.20259038
0.007000,0.4000,parametric,7,97.59519040,0.97208092,40204.74678655
0.007000,0.4000,parametric,7,97.79559120,0.97592952,40358.86760432
0.007000,0.4000,parametric,7,97.99599200,0.97981464,40510.50417786
0.007000,0.4000,parametric,7,98.19639280,0.98373654,40659.59491952
0.007000,0.4000,parametric,7,98.39679360,0.98769549,40806.07751444
0.007000,0.4000,parametric,7,98.59719440,0.99169175,40949.88891523
0.007000,0.4000,parametric,7,98.79759520,0.99572558,41090.96533653
0.007000,0.4000,parametric,7,98.99799600,0.99979724,41229.24224961
0.007000,0.4000,parametric,7,99.19839680,1.00390702,41364.65437691
0.007000,0.4000,parametric,7,99.39879760,1.00805518,41497.13568656
0.007000,0.4000,parametric,7,99.59919840,1.01224198,41626.61938692
0.007000,0.4000,parametric,7,99.79959920,1.01646771,41753.03792102
0.007000,0.4000,parametric,7,100.00000000,1.02073263,41876.32296106
0.007000,0.4000,parametric,9,0.00000100,0.67893457,0.00000013
0.007000,0.4000,parametric,9,0.20040180,0.67893397,0.02589951
0.007000,0.4000,parametric,9,0.40080260,0.67893214,0.05183935
0.007000,0.4000,parametric,9,0.60120340,0.67892910,0.07782031
0.007000,0.4000,parametric,9,0.80160420,0.67892485,0.10384395
0.007000,0.4000,parametric,9,1.00200500,0.67891938,0.12991318
0.007000,0.4000,parametric,9,1.20240580,0.67891270,0.15603272
0.007000,0.4000,parametric,9,1.40280660,0.67890480,0.18220952
0.007000,0.4000,parametric,9,1.60320740,0.67889569,0.20845324
0.007000,0.4000,parametric,9,1.80360820,0.67888537,0.23477669
0.007000,0.4000,parametric,9,2.00400900,0.67887383,0.26119629
0.007000,0.4000,parametric,9,2.20440980,0.67886109,0.28773247
0.007000,0.4000,parametric,9,2.40481060,0.67884713,0.31441018
0.007000,0.4000,parametric,9,2.60521139,0.67883197,0.34125932
0.007000,0.4000,parametric,9,2.80561219,0.67881560,0.36831516
0.007000,0.4000,parametric,9,3.00601299,0.67879802,0.39561881
0.007000,0.4000,parametric,9,3.20641379,0.67877924,0.42321767
0.007000,0.4000,parametric,9,3.40681459,0.67875926,0.45116585
0.007000,0.4000,parametric,9,3.60721539,0.67873807,0.47952464
0.007000,0.4000,parametric,9,3.80761619,0.67871569,0.50836296
0.007000,0.4000,parametric,9,4.00801699,0.67869211,0.53775775
0.007000,0.4000,parametric,9,4.20841779,0.67866733,0.56779448
0.007000,0.4000,parametric,9,4.40881859,0.67864136,0.59856756
0.007000,0.4000,parametric,9,4.60921939,0.67861420,0.63018077
0.007000,0.4000,parametric,9,4.80962019,0.67858585,0.66274770
0.007000,0.4000,parametric,9,5.01002099,0.67855631,0.69639222
0.007000,0.4000,parametric,9,5.21042179,0.67852559,0.73124888
0.007000,0.4000,parametric,9,5.41082259,0.67849369,0.76746337
0.007000,0.4000,parametric,9,5.61122339,0.67846060,0.80519294
0.007000,0.4000,parametric,9,5.81162419,0.67842635,0.84460683
0.007000,0.4000,parametric,9,6.01202499,0.67839092,0.88588673
0.007000,0.4000,parametric,9,6.21242579,0.67835431,0.92922718
0.007000,0.4000,parametric,9,6.41282659,0.67831655,0.97483602
0.007000,0.4000,parametric,9,6.61322739,0.67827761,1.02293478
0.007000,0.4000,parametric,9,6.81362819,0.67823752,1.07375916
0.007000,0.4000,parametric,9,7.01402899,0.67819627,1.12755944
0.007000,0.4000,parametric,9,7.21442979,0.67815387,1.18460086
0.007000,0.4000,parametric,9,7.41483059,0.67811031,1.24516410
0.007000,0.4000,parametric,9,7.61523138,0.67806562,1.30954568
0.007000,0.4000,parametric,9,7.81563218,0.67801977,1.37805833
0.007000,0.4000,parametric,9,8.01603298,0.67797279,1.45103151
0.007000,0.4000,parametric,9,8.21643378,0.67792468,1.52881171
0.007000,0.4000,parametric,9,8.41683458,0.67787543,1.61176295
0.007000,0.4000,parametric,9,8.61723538,0.67782506,1.70026714
0.007000,0.4000,parametric,9,8.81763618,0.67777357,1.79472453
0.007000,0.4000,parametric,9,9.01803698,0.67772096,1.89555405
0.007000,0.4000,parametric,9,9.21843778,0.67766724,2.00319381
0.007000,0.4000,parametric,9,9.41883858,0.67761242,2.11810142
0.007000,0.4000,parametric,9,9.61923938,0.67755649,2.24075441
0.007000,0.4000,parametric,9,9.81964018,0.67749946,2.37165068
0.007000,0.4000,parametric,9,10.02004098,0.67744134,2.51130882
0.007000,0.4000,parametric,9,10.22044178,0.67738213,2.66026855
0.007000,0.4000,parametric,9,10.42084258,0.67732184,2.81909111
0.007000,0.4000,parametric,9,10.62124338,0.67726047,2.98835964
0.007000,0.4000,parametric,9,10.82164418,0.67719803,3.16867955
0.007000,0.4000,parametric,9,11.02204498,0.67713453,3.36067893
0.007000,0.4000,parametric,9,11.22244578,0.67706996,3.56500895
0.007000,0.4000,parametric,9,11.42284658,0.67700435,3.78234417
0.007000,0.4000,parametric,9,11.62324738,0.67693768,4.01338298
0.007000,0.4000,parametric,9,11.82364818,0.67686997,4.25884795
0.007000,0.4000,parametric,9,12.02404898,0.67680123,4.51948622
0.007000,0.4000,parametric,9,12.22444978,0.67673146,4.79606982
0.007000,0.4000,parametric,9,12.42485058,0.67666066,5.08939610
0.007000,0.4000,parametric,9,12.62525137,0.67658885,5.40028805
0.007000,0.4000,parametric,9,12.82565217,0.67651603,5.72959466
0.007000,0.4000,parametric,9,13.02605297,0.67644221,6.07819131
0.007000,0.4000,parametric,9,13.22645377,0.67636739,6.44698009
0.007000,0.4000,parametric,9,13.42685457,0.67629159,6.83689016
0.007000,0.4000,parametric,9,13.62725537,0.67621480,7.24887812
0.007000,0.4000,parametric,9,13.82765617,0.67613704,7.68392832
0.007000,0.4000,parametric,9,14.02805697,0.67605831,8.14305323
0.007000,0.4000,parametric,9,14.22845777,0.67597863,8.62729376
0.007000,0.4000,parametric,9,14.42885857,0.67589799,9.13771960
0.007000,0.4000,parametric,9,14.62925937,0.67581641,9.67542958
0.007000,0.4000,parametric,9,14.82966017,0.67573389,10.24155195
0.007000,0.4000,parametric,9,15.03006097,0.67565045,10.83724473
0.007000,0.4000,parametric,9,15.23046177,0.67556609,11.46369606
0.007000,0.4000,parametric,9,15.43086257,0.67548082,12.12212445
0.007000,0.4000,parametric,9,15.63126337,0.67539465,12.81377918
0.007000,0.4000,parametric,9,15.83166417,0.67530758,13.53994054
0.007000,0.4000,parametric,9,16.03206497,0.67521963,14.30192017
0.007000,0.4000,parametric,9,16.23246577,0.67513080,15.10106138
0.007000,0.4000,parametric,9,16.43286657,0.67504111,15.93873941
0.007000,0.4000,parametric,9,16.63326737,0.67495056,16.81636176
0.007000,0.4000,parametric,9,16.83366817,0.67485916,17.73536847
0.007000,0.4000,parametric,9,17.03406897,0.67476693,18.69723242
0.007000,0.4000,parametric,9,17.23446977,0.67467386,19.70345961
0.007000,0.4000,parametric,9,17.43487057,0.67457998,20.75558944
0.007000,0.4000,parametric,9,17.63527136,0.67448529,21.85519498
0.007000,0.4000,parametric,9,17.83567216,0.67438980,23.00388326
0.007000,0.4000,parametric,9,18.03607296,0.67429352,24.20329555
0.007000,0.4000,parametric,9,18.23647376,0.67419646,25.45510760
0.007000,0.4000,parametric,9,18.43687456,0.67409864,26.76102990
0.007000,0.4000,parametric,9,18.63727536,0.67400005,28.12280798
0.007000,0.4000,parametric,9,18.83767616,0.67390072,29.54222261
0.007000,0.4000,parametric,9,19.03807696,0.67380066,31.02109010
0.007000,0.4000,parametric,9,19.23847776,0.67369987,32.56126251
0.007000,0.4000,parametric,9,19.43887856,0.67359837,34.16462790
0.007000,0.4000,parametric,9,19.63927936,0.67349617,35.83311059
0.007000,0.4000,parametric,9,19.83968016,0.67339328,37.56867136
0.007000,0.4000,parametric,9,20.04008096,0.67328971,39.37330770
0.007000,0.4000,parametric,9,20.24048176,0.67318547,41.24905401
0.007000,0.4000,parametric,9,20.44088256,0.67308058,43.19798187
0.007000,0.4000,parametric,9,20.64128336,0.67297505,45.22220020
0.007000,0.4000,parametric,9,20.84168416,0.67286889,47.32385551
0.007000,0.4000,parametric,9,21.04208496,0.67276211,49.50513207
0.007000,0.4000,parametric,9,21.24248576,0.67265473,51.76825215
0.007000,0.4000,parametric,9,21.44288656,0.67254676,54.11547620
0.007000,0.4000,parametric,9,21.64328736,0.67243820,56.54910304
0.007000,0.4000,parametric,9,21.84368816,0.67232909,59.07147005
0.007000,0.4000,parametric,9,22.04408896,0.67221942,61.68495336
0.007000,0.4000,parametric,9,22.24448976,0.67210922,64.39196800
0.007000,0.4000,parametric,9,22.44489056,0.67199849,67.19496814
0.007000,0.4000,parametric,9,22.64529135,0.67188725,70.09644718
0.007000,0.4000,parametric,9,22.84569215,0.67177552,73.09893795
0.007000,0.4000,parametric,9,23.04609295,0.67166330,76.20501291
0.007000,0.4000,parametric,9,23.24649375,0.67155062,79.41728421
0.007000,0.4000,parametric,9,23.44689455,0.67143749,82.73840393
0.007000,0.4000,parametric,9,23.64729535,0.67132392,86.17106418
0.007000,0.4000,parametric,9,23.84769615,0.67120992,89.71799723
0.007000,0.4000,parametric,9,24.04809695,0.67109552,93.38197570
0.007000,0.4000,parametric,9,24.24849775,0.67098073,97.16581261
0.007000,0.4000,parametric,9,24.44889855,0.67086556,101.07236158
0.007000,0.4000,parametric,9,24.64929935,0.67075004,105.10451688
0.007000,0.4000,parametric,9,24.84970015,0.67063417,109.26521361
0.007000,0.4000,parametric,9,25.05010095,0.67051797,113.55742777
0.007000,0.4000,parametric,9,25.25050175,0.67040146,117.98417636
0.007000,0.4000,parametric,9,25.45090255,0.67028466,122.54851751
0.007000,0.4000,parametric,9,25.65130335,0.67016757,127.25355052
0.007000,0.4000,parametric,9,25.85170415,0.67005023,132.10241602
0.007000,0.4000,parametric,9,26.05210495,0.66993265,137.09829599
0.007000,0.4000,parametric,9,26.25250575,0.66981484,142.24441386
0.007000,0.4000,parametric,9,26.45290655,0.66969682,147.54403459
0.007000,0.4000,parametric,9,26.65330735,0.66957861,153.00046472
0.007000,0.4000,parametric,9,26.85370815,0.66946023,158.61705246
0.007000,0.4000,parametric,9,27.05410895,0.66934170,164.39718769
0.007000,0.4000,parametric,9,27.25450975,0.66922304,170.34430208
0.007000,0.4000,parametric,9,27.45491055,0.66910425,176.46186907
0.007000,0.4000,parametric,9,27.65531134,0.66898537,182.75340396
0.007000,0.4000,parametric,9,27.85571214,0.66886642,189.22246389
0.007000,0.4000,parametric,9,28.05611294,0.66874740,195.87264793
0.007000,0.4000,parametric,9,28.25651374,0.66862835,202.70759706
0.007000,0.4000,parametric,9,28.45691454,0.66850928,209.73099418
0.007000,0.4000,parametric,9,28.65731534,0.66839021,216.94656416
0.007000,0.4000,parametric,9,28.85771614,0.66827116,224.35807381
0.007000,0.4000,parametric,9,29.05811694,0.66815216,231.96933189
0.007000,0.4000,parametric,9,29.25851774,0.66803322,239.78418910
0.007000,0.4000,parametric,9,29.45891854,0.66791437,247.80653808
0.007000,0.4000,parametric,9,29.65931934,0.66779562,256.04031337
0.007000,0.4000,parametric,9,29.85972014,0.66767700,264.48949143
0.007000,0.4000,parametric,9,30.06012094,0.66755853,273.15809053
0.007000,0.4000,parametric,9,30.26052174,0.66744024,282.05017081
0.007000,0.4000,parametric,9,30.46092254,0.66732214,291.16983417
0.007000,0.4000,parametric,9,30.66132334,0.66720426,300.52122424
0.007000,0.4000,parametric,9,30.86172414,0.66708662,310.10852633
0.007000,0.4000,parametric,9,31.06212494,0.66696925,319.93596740
0.007000,0.4000,parametric,9,31.26252574,0.66685217,330.00781591
0.007000,0.4000,parametric,9,31.46292654,0.66673539,340.32838187
0.007000,0.4000,parametric,9,31.66332734,0.66661896,350.90201663
0.007000,0.4000,parametric,9,31.86372814,0.66650288,361.73311292
0.007000,0.4000,parametric,9,32.06412894,0.66638719,372.82610467
0.007000,0.4000,parametric,9,32.26452974,0.66627191,384.18546695
0.007000,0.4000,parametric,9,32.46493054,0.66615707,395.81571588
0.007000,0.4000,parametric,9,32.66533133,0.66604268,407.72140850
0.007000,0.4000,parametric,9,32.86573213,0.66592879,419.90714265
0.007000,0.4000,parametric,9,33.06613293,0.66581541,432.37755689
0.007000,0.4000,parametric,9,33.26653373,0.66570257,445.13733032
0.007000,0.4000,parametric,9,33.46693453,0.66559029,458.19118251
0.007000,0.4000,parametric,9,33.66733533,0.66547861,471.54387329
0.007000,0.4000,parametric,9,33.86773613,0.66536755,485.20020265
0.007000,0.4000,parametric,9,34.06813693,0.66525714,499.16501060
0.007000,0.4000,parametric,9,34.26853773,0.66514741,513.44317698
0.007000,0.4000,parametric,9,34.46893853,0.66503839,528.03962130
0.007000,0.4000,parametric,9,34.66933933,0.66493009,542.95930259
0.007000,0.4000,parametric,9,34.86974013,0.66482257,558.20721921
0.007000,0.4000,parametric,9,35.07014093,0.66471583,573.78840868
0.007000,0.4000,parametric,9,35.27054173,0.66460992,589.70794747
0.007000,0.4000,parametric,9,35.47094253,0.66450486,605.97095081
0.007000,0.4000,parametric,9,35.67134333,0.66440068,622.58257253
0.007000,0.4000,parametric,9,35.87174413,0.66429742,639.54800477
0.007000,0.4000,parametric,9,36.07214493,0.66419510,656.87247786
0.007000,0.4000,parametric,9,36.27254573,0.66409376,674.56126002
0.007000,0.4000,parametric,9,36.47294653,0.66399343,692.61965719
0.007000,0.4000,parametric,9,36.67334733,0.66389414,711.05301275
0.007000,0.4000,parametric,9,36.87374813,0.66379592,729.86670733
0.007000,0.4000,parametric,9,37.07414893,0.66369881,749.06615852
0.007000,0.4000,parametric,9,37.27454973,0.66360283,768.65682065
0.007000,0.4000,parametric,9,37.47495053,0.66350803,788.64418451
0.007000,0.4000,parametric,9,37.67535132,0.66341444,809.03377708
0.007000,0.4000,parametric,9,37.87575212,0.66332209,829.83116130
0.007000,0.4000,parametric,9,38.07615292,0.66323102,851.04193573
0.007000,0.4000,parametric,9,38.27655372,0.66314126,872.67173432
0.007000,0.4000,parametric,9,38.47695452,0.66305284,894.72622610
0.007000,0.4000,parametric,9,38.67735532,0.66296581,917.21111487
0.007000,0.4000,parametric,9,38.87775612,0.66288020,940.13213891
0.007000,0.4000,parametric,9,39.07815692,0.66279605,963.49507066
0.007000,0.4000,parametric,9,39.27855772,0.66271339,987.30571641
0.007000,0.4000,parametric,9,39.47895852,0.66263226,1011.56991600
0.007000,0.4000,parametric,9,39.67935932,0.66255271,1036.29354244
0.007000,0.4000,parametric,9,39.87976012,0.66247476,1061.48250162
0.007000,0.4000,parametric,9,40.08016092,0.66239846,1087.14273193
0.007000,0.4000,parametric,9,40.28056172,0.66232385,1113.28020394
0.007000,0.4000,parametric,9,40.48096252,0.66225096,1139.90092004
0.007000,0.4000,parametric,9,40.68136332,0.66217985,1167.01091407
0.007000,0.4000,parametric,9,40.88176412,0.66211054,1194.61625095
0.007000,0.4000,parametric,9,41.08216492,0.66204308,1222.72302631
0.007000,0.4000,parametric,9,41.28256572,0.66197751,1251.33736611
0.007000,0.4000,parametric,9,41.48296652,0.66191388,1280.46542626
0.007000,0.4000,parametric,9,41.68336732,0.66185222,1310.11339220
0.007000,0.4000,parametric,9,41.88376812,0.66179258,1340.28747852
0.007000,0.4000,parametric,9,42.08416892,0.66173501,1370.99392858
0.007000,0.4000,parametric,9,42.28456972,0.66167954,1402.23901401
0.007000,0.4000,parametric,9,42.48497052,0.66162623,1434.02903439
0.007000,0.4000,parametric,9,42.68537131,0.66157511,1466.37031677
0.007000,0.4000,parametric,9,42.88577211,0.66152624,1499.26921523
0.007000,0.4000,parametric,9,43.08617291,0.66147966,1532.73211048
0.007000,0.4000,parametric,9,43.28657371,0.66143541,1566.76540938
0.007000,0.4000,parametric,9,43.48697451,0.66139354,1601.37554450
0.007000,0.4000,parametric,9,43.68737531,0.66135411,1636.56897367
0.007000,0.4000,parametric,9,43.88777611,0.66131715,1672.35217949
0.007000,0.4000,parametric,9,44.08817691,0.66128272,1708.73166890
0.007000,0.4000,parametric,9,44.28857771,0.66125087,1745.71397265
0.007000,0.4000,parametric,9,44.48897851,0.66122165,1783.30564487
0.007000,0.4000,parametric,9,44.68937931,0.66119510,1821.51326254
0.007000,0.4000,parametric,9,44.88978011,0.66117128,1860.34342502
0.007000,0.4000,parametric,9,45.09018091,0.66115025,1899.80275351
0.007000,0.4000,parametric,9,45.29058171,0.66113204,1939.89789058
0.007000,0.4000,parametric,9,45.49098251,0.66111672,1980.63549966
0.007000,0.4000,parametric,9,45.69138331,0.66110434,2022.02226446
0.007000,0.4000,parametric,9,45.89178411,0.66109495,2064.06488851
0.007000,0.4000,parametric,9,46.09218491,0.66108861,2106.77009457
0.007000,0.4000,parametric,9,46.29258571,0.66108537,2150.14462414
0.007000,0.4000,parametric,9,46.49298651,0.66108528,2194.19523687
0.007000,0.4000,parametric,9,46.69338731,0.66108841,2238.92871003
0.007000,0.4000,parametric,9,46.89378811,0.66109482,2284.35183796
0.007000,0.4000,parametric,9,47.09418891,0.66110455,2330.47143145
0.007000,0.4000,parametric,9,47.29458971,0.66111766,2377.29431726
0.007000,0.4000,parametric,9,47.49499051,0.66113423,2424.82733744
0.007000,0.4000,parametric,9,47.69539130,0.66115430,2473.07734885
0.007000,0.4000,parametric,9,47.89579210,0.66117793,2522.05122246
0.007000,0.4000,parametric,9,48.09619290,0.66120519,2571.75584286
0.007000,0.4000,parametric,9,48.29659370,0.66123614,2622.19810758
0.007000,0.4000,parametric,9,48.49699450,0.66127084,2673.38492651
0.007000,0.4000,parametric,9,48.69739530,0.66130935,2725.32322129
0.007000,0.4000,parametric,9,48.89779610,0.66135174,2778.01992470
0.007000,0.4000,parametric,9,49.09819690,0.66139807,2831.48198001
0.007000,0.4000,parametric,9,49.29859770,0.66144841,2885.71634033
0.007000,0.4000,parametric,9,49.49899850,0.66150282,2940.72996805
0.007000,0.4000,parametric,9,49.69939930,0.66156136,2996.52983409
0.007000,0.4000,parametric,9,49.89980010,0.66162411,3053.12291735
0.007000,0.4000,parametric,9,50.10020090,0.66169114,3110.51620399
0.007000,0.4000,parametric,9,50.30060170,0.66176250,3168.71668677
0.007000,0.4000,parametric,9,50.50100250,0.66183828,3227.73136444
0.007000,0.4000,parametric,9,50.70140330,0.66191854,3287.56724098
0.007000,0.4000,parametric,9,50.90180410,0.66200335,3348.23132501
0.007000,0.4000,parametric,9,51.10220490,0.66209278,3409.73062903
0.007000,0.4000,parametric,9,51.30260570,0.66218692,3472.07216878
0.007000,0.4000,parametric,9,51.50300650,0.66228582,3535.26296253
0.007000,0.4000,parametric,9,51.70340730,0.66238956,3599.31003035
0.007000,0.4000,parametric,9,51.90380810,0.66249823,3664.22039345
0.007000,0.4000,parametric,9,52.10420890,0.66261188,3730.00107344
0.007000,0.4000,parametric,9,52.30460970,0.66273061,3796.65909161
0.007000,0.4000,parametric,9,52.50501049,0.66285449,3864.20146822
0.007000,0.4000,parametric,9,52.70541129,0.66298360,3932.63522175
0.007000,0.4000,parametric,9,52.90581209,0.66311801,4001.96736819
0.007000,0.4000,parametric,9,53.10621289,0.66325780,4072.20492028
0.007000,0.4000,parametric,9,53.30661369,0.66340306,4143.35488678
0.007000,0.4000,parametric,9,53.50701449,0.66355387,4215.42427170
0.007000,0.4000,parametric,9,53.70741529,0.66371031,4288.42007356
0.007000,0.4000,parametric,9,53.90781609,0.66387246,4362.34928463
0.007000,0.4000,parametric,9,54.10821689,0.66404042,4437.21889015
0.007000,0.4000,parametric,9,54.30861769,0.66421425,4513.03586755
0.007000,0.4000,parametric,9,54.50901849,0.66439405,4589.80718572
0.007000,0.4000,parametric,9,54.70941929,0.66457992,4667.53980417
0.007000,0.4000,parametric,9,54.90982009,0.66477192,4746.24067228
0.007000,0.4000,parametric,9,55.11022089,0.66497016,4825.91672849
0.007000,0.4000,parametric,9,55.31062169,0.66517472,4906.57489952
0.007000,0.4000,parametric,9,55.51102249,0.66538570,4988.22209955
0.007000,0.4000,parametric,9,55.71142329,0.66560318,5070.86522941
0.007000,0.4000,parametric,9,55.91182409,0.66582727,5154.51117580
0.007000,0.4000,parametric,9,56.11222489,0.66605804,5239.16681044
0.007000,0.4000,parametric,9,56.31262569,0.66629561,5324.83898926
0.007000,0.4000,parametric,9,56.51302649,0.66654006,5411.53455158
0.007000,0.4000,parametric,9,56.71342729,0.66679148,5499.26031928
0.007000,0.4000,parametric,9,56.91382809,0.66704999,5588.02309593
0.007000,0.4000,parametric,9,57.11422889,0.66731568,5677.82966601
0.007000,0.4000,parametric,9,57.31462969,0.66758864,5768.68679403
0.007000,0.4000,parametric,9,57.51503048,0.66786898,5860.60122368
0.007000,0.4000,parametric,9,57.71543128,0.66815680,5953.57967698
0.007000,0.4000,parametric,9,57.91583208,0.66845221,6047.62885342
0.007000,0.4000,parametric,9,58.11623288,0.66875530,6142.75542913
0.007000,0.4000,parametric,9,58.31663368,0.66906619,6238.96605596
0.007000,0.4000,parametric,9,58.51703448,0.66938498,6336.26736065
0.007000,0.4000,parametric,9,58.71743528,0.66971178,6434.66594394
0.007000,0.4000,parametric,9,58.91783608,0.67004670,6534.16837969
0.007000,0.4000,parametric,9,59.11823688,0.67038984,6634.78121400
0.007000,0.4000,parametric,9,59.31863768,0.67074132,6736.51096435
0.007000,0.4000,parametric,9,59.51903848,0.67110126,6839.36411865
0.007000,0.4000,parametric,9,59.71943928,0.67146975,6943.34713440
0.007000,0.4000,parametric,9,59.91984008,0.67184693,7048.46643777
0.007000,0.4000,parametric,9,60.12024088,0.67223291,7154.72842269
0.007000,0.4000,parametric,9,60.32064168,0.67262779,7262.13944997
0.007000,0.4000,parametric,9,60.52104248,0.67303171,7370.70584637
0.007000,0.4000,parametric,9,60.72144328,0.67344478,7480.43390368
0.007000,0.4000,parametric,9,60.92184408,0.67386712,7591.32987784
0.007000,0.4000,parametric,9,61.12224488,0.67429885,7703.39998799
0.007000,0.4000,parametric,9,61.32264568,0.67474010,7816.65041553
0.007000,0.4000,parametric,9,61.52304648,0.67519099,7931.08730324
0.007000,0.4000,parametric,9,61.72344728,0.67565166,8046.71675434
0.007000,0.4000,parametric,9,61.92384808,0.67612221,8163.54483151
0.007000,0.4000,parametric,9,62.12424888,0.67660280,8281.57755602
0.007000,0.4000,parametric,9,62.32464968,0.67709353,8400.82090674
0.007000,0.4000,parametric,9,62.52505047,0.67759456,8521.28081924
0.007000,0.4000,parametric,9,62.72545127,0.67810600,8642.96318480
0.007000,0.4000,parametric,9,62.92585207,0.67862800,8765.87384949
0.007000,0.4000,parametric,9,63.12625287,0.67916068,8890.01861324
0.007000,0.4000,parametric,9,63.32665367,0.67970419,9015.40322883
0.007000,0.4000,parametric,9,63.52705447,0.68025867,9142.03340098
0.007000,0.4000,parametric,9,63.72745527,0.68082425,9269.91478539
0.007000,0.4000,parametric,9,63.92785607,0.68140107,9399.05298774
0.007000,0.4000,parametric,9,64.12825687,0.68198929,9529.45356278
0.007000,0.4000,parametric,9,64.32865767,0.68258903,9661.12201332
0.007000,0.4000,parametric,9,64.52905847,0.68320046,9794.06378930
0.007000,0.4000,parametric,9,64.72945927,0.68382371,9928.28428678
0.007000,0.4000,parametric,9,64.92986007,0.68445894,10063.78884700
0.007000,0.4000,parametric,9,65.13026087,0.68510629,10200.58275540
0.007000,0.4000,parametric,9,65.33066167,0.68576591,10338.67124062
0.007000,0.4000,parametric,9,65.53106247,0.68643797,10478.05947357
0.007000,0.4000,parametric,9,65.73146327,0.68712262,10618.75256638
0.007000,0.4000,parametric,9,65.93186407,0.68782000,10760.75557150
0.007000,0.4000,parametric,9,66.13226487,0.68853029,10904.07348065
0.007000,0.4000,parametric,9,66.33266567,0.68925364,11048.71122388
0.007000,0.4000,parametric,9,66.53306647,0.68999020,11194.67366855
0.007000,0.4000,parametric,9,66.73346727,0.69074016,11341.96561837
0.007000,0.4000,parametric,9,66.93386807,0.69150366,11490.59181239
0.007000,0.4000,parametric,9,67.13426887,0.69228088,11640.55692404
0.007000,0.4000,parametric,9,67.33466967,0.69307198,11791.86556009
0.007000,0.4000,parametric,9,67.53507046,0.69387714,11944.52225971
0.007000,0.4000,parametric,9,67.73547126,0.69469652,12098.53149344
0.007000,0.4000,parametric,9,67.93587206,0.69553031,12253.89766223
0.007000,0.4000,parametric,9,68.13627286,0.69637866,12410.62509640
0.007000,0.4000,parametric,9,68.33667366,0.69724177,12568.71805469
0.007000,0.4000,parametric,9,68.53707446,0.69811981,12728.18072323
0.007000,0.4000,parametric,9,68.73747526,0.69901296,12889.01721458
0.007000,0.4000,parametric,9,68.93787606,0.69992140,13051.23156669
0.007000,0.4000,parametric,9,69.13827686,0.70084532,13214.82774194
0.007000,0.4000,parametric,9,69.33867766,0.70178491,13379.80962612
0.007000,0.4000,parametric,9,69.53907846,0.70274034,13546.18102745
0.007000,0.4000,parametric,9,69.73947926,0.70371182,13713.94567555
0.007000,0.4000,parametric,9,69.93988006,0.70469952,13883.10722050
0.007000,0.4000,parametric,9,70.14028086,0.70570366,14053.66923178
0.007000,0.4000,parametric,9,70.34068166,0.70672441,14225.63519733
0.007000,0.4000,parametric,9,70.54108246,0.70776199,14399.00852250
0.007000,0.4000,parametric,9,70.74148326,0.70881659,14573.79252909
0.007000,0.4000,parametric,9,70.94188406,0.70988840,14749.99045437
0.007000,0.4000,parametric,9,71.14228486,0.71097764,14927.60545002
0.007000,0.4000,parametric,9,71.34268566,0.71208451,15106.64058120
0.007000,0.4000,parametric,9,71.54308646,0.71320922,15287.09882554
