theta1,theta2,w_mid,omega0_exact,omega0_param,rel_err
0.144697,2.363636,2.363024,0.43536270,0.42918072,1.419962e-02
0.148909,2.363636,2.363024,0.43218319,0.42572168,1.495086e-02
0.153121,2.363636,2.363024,0.42903837,0.42229901,1.570806e-02
0.157333,2.363636,2.363024,0.42592774,0.41891283,1.646972e-02
0.161545,2.363636,2.363024,0.42285079,0.41556325,1.723432e-02
0.165758,2.363636,2.363024,0.41980706,0.41225042,1.800026e-02
0.169970,2.363636,2.363024,0.41679605,0.40897450,1.876591e-02
0.174182,2.363636,2.363024,0.41381731,0.40573564,1.952956e-02
0.178394,2.363636,2.363024,0.41087037,0.40253403,2.028948e-02
0.182606,2.363636,2.363024,0.40795479,0.39936984,2.104386e-02
0.186818,2.363636,2.363024,0.40507011,0.39624330,2.179083e-02
0.191030,2.363636,2.363024,0.40221591,0.39315460,2.252847e-02
0.195242,2.363636,2.363024,0.39939176,0.39010398,2.325482e-02
0.199455,2.363636,2.363024,0.39659723,0.38709166,2.396781e-02
0.203667,2.363636,2.363024,0.39383192,0.38411791,2.466535e-02
0.207879,2.363636,2.363024,0.39109541,0.38118299,2.534529e-02
0.212091,2.363636,2.363024,0.38838732,0.37828716,2.600537e-02
0.216303,2.363636,2.363024,0.38570724,0.37543072,2.664331e-02
0.220515,2.363636,2.363024,0.38305480,0.37261397,2.725675e-02
0.224727,2.363636,2.363024,0.38042961,0.36983721,2.784325e-02
0.228939,2.363636,2.363024,0.37783131,0.36710078,2.840031e-02
0.233152,2.363636,2.363024,0.37525952,0.36440500,2.892537e-02
0.237364,2.363636,2.363024,0.37271389,0.36175022,2.941576e-02
0.241576,2.363636,2.363024,0.37019406,0.35913681,2.986878e-02
0.245788,2.363636,2.363024,0.36769969,0.35656514,3.028164e-02
0.250000,2.363636,2.363024,0.36523043,0.35403559,3.065146e-02
-0.167000,2.424242,2.423614,0.82220883,0.79588028,3.202173e-02
-0.162788,2.424242,2.423614,0.81398539,0.78918212,3.047138e-02
-0.158576,2.424242,2.423614,0.80588464,0.78254576,2.896057e-02
-0.154364,2.424242,2.423614,0.79790416,0.77597041,2.748921e-02
-0.150152,2.424242,2.423614,0.79004158,0.76945528,2.605724e-02
-0.145939,2.424242,2.423614,0.78229459,0.76299961,2.466460e-02
-0.141727,2.424242,2.423614,0.77466094,0.75660266,2.331120e-02
-0.137515,2.424242,2.423614,0.76713842,0.75026368,2.199700e-02
-0.133303,2.424242,2.423614,0.75972489,0.74398194,2.072191e-02
-0.129091,2.424242,2.423614,0.75241826,0.73775674,1.948587e-02
-0.124879,2.424242,2.423614,0.74521648,0.73158736,1.828881e-02
-0.120667,2.424242,2.423614,0.73811754,0.72547311,1.713065e-02
-0.116455,2.424242,2.423614,0.73111952,0.71941332,1.601133e-02
-0.112242,2.424242,2.423614,0.72422049,0.71340732,1.493078e-02
-0.108030,2.424242,2.423614,0.71741861,0.70745445,1.388891e-02
-0.103818,2.424242,2.423614,0.71071206,0.70155408,1.288564e-02
-0.099606,2.424242,2.423614,0.70409906,0.69570557,1.192090e-02
-0.095394,2.424242,2.423614,0.69757789,0.68990830,1.099459e-02
-0.091182,2.424242,2.423614,0.69114685,0.68416168,1.010663e-02
-0.086970,2.424242,2.423614,0.68480428,0.67846510,9.256924e-03
-0.082758,2.424242,2.423614,0.67854859,0.67281799,8.445371e-03
-0.078545,2.424242,2.423614,0.67237817,0.66721978,7.671866e-03
-0.074333,2.424242,2.423614,0.66629151,0.66166991,6.936302e-03
-0.070121,2.424242,2.423614,0.66028707,0.65616783,6.238558e-03
-0.065909,2.424242,2.423614,0.65436340,0.65071302,5.578514e-03
-0.061697,2.424242,2.423614,0.64851904,0.64530495,4.956040e-03
-0.057485,2.424242,2.423614,0.64275259,0.63994312,4.370995e-03
-0.053273,2.424242,2.423614,0.63706268,0.63462704,3.823234e-03
-0.049061,2.424242,2.423614,0.63144794,0.62935621,3.312601e-03
-0.044848,2.424242,2.423614,0.62590708,0.62413017,2.838932e-03
-0.040636,2.424242,2.423614,0.62043878,0.61894846,2.402052e-03
-0.036424,2.424242,2.423614,0.61504180,0.61381063,2.001774e-03
-0.032212,2.424242,2.423614,0.60971490,0.60871624,1.637904e-03
-0.028000,2.424242,2.423614,0.60445687,0.60366489,1.310236e-03
-0.023788,2.424242,2.423614,0.59926653,0.59865615,1.018542e-03
-0.019576,2.424242,2.423614,0.59414272,0.59368963,7.625955e-04
-0.015364,2.424242,2.423614,0.58908431,0.58876494,5.421470e-04
-0.011152,2.424242,2.423614,0.58409020,0.58388172,3.569355e-04
-0.006939,2.424242,2.423614,0.57915929,0.57903959,2.066857e-04
-0.002727,2.424242,2.423614,0.57429053,0.57423821,9.110623e-05
0.001485,2.424242,2.423614,0.56948288,0.56947725,9.886429e-06
0.005697,2.424242,2.423614,0.56473532,0.56475638,3.729341e-05
0.009909,2.424242,2.423614,0.56004684,0.56007528,5.077998e-05
0.014121,2.424242,2.423614,0.55541649,0.55543367,3.093099e-05
0.018333,2.424242,2.423614,0.55084329,0.55083124,2.187186e-05
0.022545,2.424242,2.423614,0.54632631,0.54626773,1.072317e-04
0.026758,2.424242,2.423614,0.54186464,0.54174287,2.247283e-04
0.030970,2.424242,2.423614,0.53745738,0.53725641,3.739178e-04
0.035182,2.424242,2.423614,0.53310364,0.53280812,5.543395e-04
0.039394,2.424242,2.423614,0.52880256,0.52839776,7.655085e-04
0.043606,2.424242,2.423614,0.52455330,0.52402512,1.006914e-03
0.047818,2.424242,2.423614,0.52035503,0.51969000,1.278024e-03
0.052030,2.424242,2.423614,0.51620693,0.51539221,1.578277e-03
0.056242,2.424242,2.423614,0.51210821,0.51113158,1.907088e-03
0.060455,2.424242,2.423614,0.50805809,0.50690793,2.263846e-03
0.064667,2.424242,2.423614,0.50405581,0.50272111,2.647914e-03
0.068879,2.424242,2.423614,0.50010061,0.49857099,3.058620e-03
0.073091,2.424242,2.423614,0.49619176,0.49445743,3.495265e-03
0.077303,2.424242,2.423614,0.49232853,0.49038032,3.957131e-03
0.081515,2.424242,2.423614,0.48851023,0.48633956,4.443444e-03
0.085727,2.424242,2.423614,0.48473615,0.48233504,4.953426e-03
0.089939,2.424242,2.423614,0.48100562,0.47836670,5.486247e-03
0.094152,2.424242,2.423614,0.47731796,0.47443446,6.041048e-03
0.098364,2.424242,2.423614,0.47367254,0.47053827,6.616942e-03
0.102576,2.424242,2.423614,0.47006869,0.46667809,7.212991e-03
0.106788,2.424242,2.423614,0.46650580,0.46285388,7.828239e-03
0.111000,2.424242,2.423614,0.46298325,0.45906563,8.461676e-03
0.115212,2.424242,2.423614,0.45950042,0.45531333,9.112265e-03
0.119424,2.424242,2.423614,0.45605672,0.45159698,9.778918e-03
0.123636,2.424242,2.423614,0.45265158,0.44791661,1.046052e-02
0.127848,2.424242,2.423614,0.44928441,0.44427224,1.115590e-02
0.132061,2.424242,2.423614,0.44595466,0.44066392,1.186385e-02
0.136273,2.424242,2.423614,0.44266177,0.43709170,1.258313e-02
0.140485,2.424242,2.423614,0.43940520,0.43355565,1.331243e-02
0.144697,2.424242,2.423614,0.43618442,0.43005584,1.405042e-02
0.148909,2.424242,2.423614,0.43299890,0.42659237,1.479571e-02
0.153121,2.424242,2.423614,0.42984813,0.42316535,1.554685e-02
0.157333,2.424242,2.423614,0.42673162,0.41977488,1.630238e-02
0.161545,2.424242,2.423614,0.42364886,0.41642110,1.706073e-02
0.165758,2.424242,2.423614,0.42059937,0.41310414,1.782035e-02
0.169970,2.424242,2.423614,0.41758268,0.40982417,1.857957e-02
0.174182,2.424242,2.423614,0.41459830,0.40658134,1.933671e-02
0.178394,2.424242,2.423614,0.41164580,0.40337582,2.009002e-02
0.182606,2.424242,2.423614,0.40872470,0.40020782,2.083769e-02
0.186818,2.424242,2.423614,0.40583457,0.39707753,2.157787e-02
0.191030,2.424242,2.423614,0.40297498,0.39398516,2.230863e-02
0.195242,2.424242,2.423614,0.40014549,0.39093094,2.302799e-02
0.199455,2.424242,2.423614,0.39734568,0.38791511,2.373391e-02
0.203667,2.424242,2.423614,0.39457514,0.38493792,2.442430e-02
0.207879,2.424242,2.423614,0.39183347,0.38199963,2.509698e-02
0.212091,2.424242,2.423614,0.38912026,0.37910052,2.574972e-02
0.216303,2.424242,2.423614,0.38643512,0.37624087,2.638024e-02
0.220515,2.424242,2.423614,0.38377766,0.37342098,2.698616e-02
0.224727,2.424242,2.423614,0.38114751,0.37064116,2.756505e-02
0.228939,2.424242,2.423614,0.37854430,0.36790174,2.811443e-02
0.233152,2.424242,2.423614,0.37596765,0.36520305,2.863171e-02
0.237364,2.424242,2.423614,0.37341721,0.36254545,2.911425e-02
0.241576,2.424242,2.423614,0.37089262,0.35992928,2.955933e-02
0.245788,2.424242,2.423614,0.36839354,0.35735493,2.996416e-02
0.250000,2.424242,2.423614,0.36591961,0.35482278,3.032588e-02
-0.167000,2.484848,2.484204,0.82379534,0.79732825,3.212823e-02
-0.162788,2.484848,2.484204,0.81555600,0.79061976,3.057575e-02
-0.158576,2.484848,2.484204,0.80743959,0.78397315,2.906278e-02
-0.154364,2.484848,2.484204,0.79944369,0.77738762,2.758927e-02
-0.150152,2.484848,2.484204,0.79156591,0.77086240,2.615514e-02
-0.145939,2.484848,2.484204,0.78380395,0.76439671,2.476032e-02
-0.141727,2.484848,2.484204,0.77615554,0.75798982,2.340474e-02
-0.137515,2.484848,2.484204,0.76861848,0.75164098,2.208833e-02
-0.133303,2.484848,2.484204,0.76119062,0.74534946,2.081103e-02
-0.129091,2.484848,2.484204,0.75386987,0.73911455,1.957277e-02
-0.124879,2.484848,2.484204,0.74665416,0.73293554,1.837346e-02
-0.120667,2.484848,2.484204,0.73954151,0.72681174,1.721305e-02
-0.116455,2.484848,2.484204,0.73252996,0.72074248,1.609146e-02
-0.112242,2.484848,2.484204,0.72561760,0.71472709,1.500861e-02
-0.108030,2.484848,2.484204,0.71880258,0.70876491,1.396443e-02
-0.103818,2.484848,2.484204,0.71208306,0.70285530,1.295883e-02
-0.099606,2.484848,2.484204,0.70545728,0.69699763,1.199173e-02
-0.095394,2.484848,2.484204,0.69892351,0.69119129,1.106304e-02
-0.091182,2.484848,2.484204,0.69248004,0.68543566,1.017268e-02
-0.086970,2.484848,2.484204,0.68612522,0.67973016,9.320545e-03
-0.082758,2.484848,2.484204,0.67985744,0.67407421,8.506535e-03
-0.078545,2.484848,2.484204,0.67367510,0.66846723,7.730545e-03
-0.074333,2.484848,2.484204,0.66757667,0.66290867,6.992465e-03
-0.070121,2.484848,2.484204,0.66156064,0.65739798,6.292177e-03
-0.065909,2.484848,2.484204,0.65562552,0.65193464,5.629554e-03
-0.061697,2.484848,2.484204,0.64976987,0.64651812,5.004467e-03
-0.057485,2.484848,2.484204,0.64399228,0.64114791,4.416775e-03
-0.053273,2.484848,2.484204,0.63829137,0.63582353,3.866331e-03
-0.049061,2.484848,2.484204,0.63266579,0.63054448,3.352976e-03
-0.044848,2.484848,2.484204,0.62711422,0.62531030,2.876546e-03
-0.040636,2.484848,2.484204,0.62163536,0.62012052,2.436862e-03
-0.036424,2.484848,2.484204,0.61622796,0.61497471,2.033741e-03
-0.032212,2.484848,2.484204,0.61089076,0.60987242,1.666982e-03
-0.028000,2.484848,2.484204,0.60562258,0.60481323,1.336378e-03
-0.023788,2.484848,2.484204,0.60042221,0.59979675,1.041706e-03
-0.019576,2.484848,2.484204,0.59528850,0.59482255,7.827284e-04
-0.015364,2.484848,2.484204,0.59022033,0.58989027,5.592027e-04
-0.011152,2.484848,2.484204,0.58521656,0.58499953,3.708625e-04
-0.006939,2.484848,2.484204,0.58027613,0.58014997,2.174273e-04
-0.002727,2.484848,2.484204,0.57539797,0.57534123,9.861349e-05
0.001485,2.484848,2.484204,0.57058103,0.57057299,1.410209e-05
0.005697,2.484848,2.484204,0.56582430,0.56584491,3.642743e-05
0.009909,2.484848,2.484204,0.56112677,0.56115669,5.332276e-05
0.014121,2.484848,2.484204,0.55648747,0.55650803,3.694095e-05
0.018333,2.484848,2.484204,0.55190544,0.55189863,1.233364e-05
0.022545,2.484848,2.484204,0.54737974,0.54732823,9.410160e-05
0.026758,2.484848,2.484204,0.54290945,0.54279656,2.079406e-04
0.030970,2.484848,2.484204,0.53849368,0.53830337,3.534103e-04
0.035182,2.484848,2.484204,0.53413153,0.53384842,5.300439e-04
0.039394,2.484848,2.484204,0.52982215,0.52943148,7.373557e-04
0.043606,2.484848,2.484204,0.52556468,0.52505234,9.748329e-04
0.047818,2.484848,2.484204,0.52135830,0.52071080,1.241942e-03
0.052030,2.484848,2.484204,0.51720219,0.51640667,1.538124e-03
0.056242,2.484848,2.484204,0.51309556,0.51213977,1.862791e-03
0.060455,2.484848,2.484204,0.50903762,0.50790994,2.215330e-03
0.064667,2.484848,2.484204,0.50502761,0.50371701,2.595097e-03
0.068879,2.484848,2.484204,0.50106477,0.49956086,3.001430e-03
0.073091,2.484848,2.484204,0.49714837,0.49544135,3.433626e-03
0.077303,2.484848,2.484204,0.49327769,0.49135837,3.890952e-03
0.081515,2.484848,2.484204,0.48945201,0.48731181,4.372657e-03
0.085727,2.484848,2.484204,0.48567065,0.48330157,4.877939e-03
0.089939,2.484848,2.484204,0.48193291,0.47932759,5.405980e-03
0.094152,2.484848,2.484204,0.47823814,0.47538979,5.955916e-03
0.098364,2.484848,2.484204,0.47458567,0.47148812,6.526861e-03
0.102576,2.484848,2.484204,0.47097487,0.46762253,7.117874e-03
0.106788,2.484848,2.484204,0.46740510,0.46379300,7.727996e-03
0.111000,2.484848,2.484204,0.46387575,0.45999950,8.356220e-03
0.115212,2.484848,2.484204,0.46038619,0.45624203,9.001505e-03
0.119424,2.484848,2.484204,0.45693585,0.45252059,9.662768e-03
0.123636,2.484848,2.484204,0.45352414,0.44883520,1.033889e-02
0.127848,2.484848,2.484204,0.45015047,0.44518590,1.102869e-02
0.132061,2.484848,2.484204,0.44681429,0.44157272,1.173098e-02
0.136273,2.484848,2.484204,0.44351504,0.43799572,1.244450e-02
0.140485,2.484848,2.484204,0.44025218,0.43445496,1.316795e-02
0.144697,2.484848,2.484204,0.43702518,0.43095053,1.390000e-02
0.148909,2.484848,2.484204,0.43383352,0.42748252,1.463925e-02
0.153121,2.484848,2.484204,0.43067667,0.42405103,1.538426e-02
0.157333,2.484848,2.484204,0.42755414,0.42065618,1.613355e-02
0.161545,2.484848,2.484204,0.42446543,0.41729808,1.688559e-02
0.165758,2.484848,2.484204,0.42141006,0.41397690,1.763878e-02
0.169970,2.484848,2.484204,0.41838754,0.41069277,1.839149e-02
0.174182,2.484848,2.484204,0.41539741,0.40744586,1.914203e-02
0.178394,2.484848,2.484204,0.41243920,0.40423635,1.988863e-02
0.182606,2.484848,2.484204,0.40951247,0.40106443,2.062951e-02
0.186818,2.484848,2.484204,0.40661676,0.39793029,2.136279e-02
0.191030,2.484848,2.484204,0.40375165,0.39483416,2.208656e-02
0.195242,2.484848,2.484204,0.40091670,0.39177626,2.279884e-02
0.199455,2.484848,2.484204,0.39811149,0.38875683,2.349760e-02
0.203667,2.484848,2.484204,0.39533560,0.38577611,2.418071e-02
0.207879,2.484848,2.484204,0.39258864,0.38283437,2.484603e-02
0.212091,2.484848,2.484204,0.38987019,0.37993188,2.549133e-02
0.216303,2.484848,2.484204,0.38717987,0.37706894,2.611430e-02
0.220515,2.484848,2.484204,0.38451729,0.37424583,2.671260e-02
0.224727,2.484848,2.484204,0.38188206,0.37146288,2.728377e-02
0.228939,2.484848,2.484204,0.37927382,0.36872040,2.782535e-02
0.233152,2.484848,2.484204,0.37669220,0.36601873,2.833473e-02
0.237364,2.484848,2.484204,0.37413684,0.36335822,2.880929e-02
0.241576,2.484848,2.484204,0.37160738,0.36073923,2.924632e-02
0.245788,2.484848,2.484204,0.36910347,0.35816214,2.964301e-02
0.250000,2.484848,2.484204,0.36662478,0.35562731,2.999651e-02
-0.167000,2.545455,2.544795,0.82541756,0.79880926,3.223617e-02
-0.162788,2.545455,2.544795,0.81716196,0.79209019,3.068152e-02
-0.158576,2.545455,2.544795,0.80902954,0.78543307,2.916639e-02
-0.154364,2.545455,2.544795,0.80101787,0.77883711,2.769071e-02
-0.150152,2.545455,2.544795,0.79312455,0.77230154,2.625439e-02
-0.145939,2.545455,2.544795,0.78534727,0.76582560,2.485738e-02
-0.141727,2.545455,2.544795,0.77768378,0.75940852,2.349960e-02
-0.137515,2.545455,2.544795,0.77013185,0.75304957,2.218098e-02
-0.133303,2.545455,2.544795,0.76268935,0.74674803,2.090145e-02
-0.129091,2.545455,2.544795,0.75535415,0.74050317,1.966095e-02
-0.124879,2.545455,2.544795,0.74812421,0.73431430,1.845939e-02
-0.120667,2.545455,2.544795,0.74099753,0.72818072,1.729670e-02
-0.116455,2.545455,2.544795,0.73397215,0.72210175,1.617282e-02
-0.112242,2.545455,2.544795,0.72704616,0.71607674,1.508766e-02
-0.108030,2.545455,2.544795,0.72021770,0.71010501,1.404115e-02
-0.103818,2.545455,2.544795,0.71348493,0.70418594,1.303320e-02
-0.099606,2.545455,2.544795,0.70684609,0.69831889,1.206373e-02
-0.095394,2.545455,2.544795,0.70029943,0.69250324,1.113265e-02
-0.091182,2.545455,2.544795,0.69384325,0.68673839,1.023986e-02
-0.086970,2.545455,2.544795,0.68747590,0.68102375,9.385281e-03
-0.082758,2.545455,2.544795,0.68119576,0.67535873,8.568798e-03
-0.078545,2.545455,2.544795,0.67500123,0.66974277,7.790306e-03
-0.074333,2.545455,2.544795,0.66889078,0.66417530,7.049694e-03
-0.070121,2.545455,2.544795,0.66286288,0.65865579,6.346841e-03
-0.065909,2.545455,2.544795,0.65691606,0.65318371,5.681623e-03
-0.061697,2.545455,2.544795,0.65104886,0.64775852,5.053903e-03
-0.057485,2.545455,2.544795,0.64525988,0.64237974,4.463545e-03
-0.053273,2.545455,2.544795,0.63954773,0.63704685,3.910396e-03
-0.049061,2.545455,2.544795,0.63391106,0.63175938,3.394298e-03
-0.044848,2.545455,2.544795,0.62834854,0.62651685,2.915085e-03
-0.040636,2.545455,2.544795,0.62285888,0.62131881,2.472579e-03
-0.036424,2.545455,2.544795,0.61744081,0.61616482,2.066590e-03
-0.032212,2.545455,2.544795,0.61209310,0.61105443,1.696920e-03
-0.028000,2.545455,2.544795,0.60681453,0.60598722,1.363361e-03
-0.023788,2.545455,2.544795,0.60160391,0.60096279,1.065684e-03
-0.019576,2.545455,2.544795,0.59646008,0.59598074,8.036526e-04
-0.015364,2.545455,2.544795,0.59138192,0.59104067,5.770224e-04
-0.011152,2.545455,2.544795,0.58636829,0.58614223,3.855244e-04
-0.006939,2.545455,2.544795,0.58141812,0.58128504,2.288833e-04
-0.002727,2.545455,2.544795,0.57653034,0.57646877,1.068022e-04
0.001485,2.545455,2.544795,0.57170391,0.57169306,1.897258e-05
0.005697,2.545455,2.544795,0.56693780,0.56695761,3.493740e-05
0.009909,2.545455,2.544795,0.56223101,0.56226209,5.527030e-05
0.014121,2.545455,2.544795,0.55758257,0.55760620,4.238763e-05
0.018333,2.545455,2.544795,0.55299151,0.55298967,3.328084e-06
0.022545,2.545455,2.544795,0.54845689,0.54841220,8.146971e-05
0.026758,2.545455,2.544795,0.54397779,0.54387355,1.916174e-04
0.030970,2.545455,2.544795,0.53955331,0.53937346,3.333282e-04
0.035182,2.545455,2.544795,0.53518257,0.53491169,5.061381e-04
0.039394,2.545455,2.544795,0.53086469,0.53048801,7.095546e-04
0.043606,2.545455,2.544795,0.52659883,0.52610222,9.430665e-04
0.047818,2.545455,2.544795,0.52238417,0.52175410,1.206140e-03
0.052030,2.545455,2.544795,0.51821987,0.51744347,1.498207e-03
0.056242,2.545455,2.544795,0.51410514,0.51317015,1.818689e-03
0.060455,2.545455,2.544795,0.51003921,0.50893397,2.166962e-03
0.064667,2.545455,2.544795,0.50602129,0.50473479,2.542390e-03
0.068879,2.545455,2.544795,0.50205064,0.50057246,2.944301e-03
0.073091,2.545455,2.544795,0.49812653,0.49644685,3.371994e-03
0.077303,2.545455,2.544795,0.49424822,0.49235785,3.824739e-03
0.081515,2.545455,2.544795,0.49041500,0.48830535,4.301778e-03
0.085727,2.545455,2.544795,0.48662619,0.48428925,4.802313e-03
0.089939,2.545455,2.544795,0.48288109,0.48030949,5.325521e-03
0.094152,2.545455,2.544795,0.47917904,0.47636600,5.870541e-03
0.098364,2.545455,2.544795,0.47551937,0.47245871,6.436473e-03
0.102576,2.545455,2.544795,0.47190146,0.46858758,7.022393e-03
0.106788,2.545455,2.544795,0.46832465,0.46475259,7.627330e-03
0.111000,2.545455,2.544795,0.46478835,0.46095371,8.250284e-03
0.115212,2.545455,2.544795,0.46129192,0.45719094,8.890204e-03
0.119424,2.545455,2.544795,0.45783478,0.45346428,9.546009e-03
0.123636,2.545455,2.544795,0.45441634,0.44977376,1.021658e-02
0.127848,2.545455,2.544795,0.45103603,0.44611940,1.090075e-02
0.132061,2.545455,2.544795,0.44769327,0.44250124,1.159730e-02
0.136273,2.545455,2.544795,0.44438753,0.43891934,1.230499e-02
0.140485,2.545455,2.544795,0.44111824,0.43537377,1.302252e-02
0.144697,2.545455,2.544795,0.43788489,0.43186461,1.374854e-02
0.148909,2.545455,2.544795,0.43468693,0.42839194,1.448167e-02
0.153121,2.545455,2.544795,0.43152387,0.42495587,1.522048e-02
0.157333,2.545455,2.544795,0.42839519,0.42155652,1.596346e-02
0.161545,2.545455,2.544795,0.42530040,0.41819401,1.670909e-02
0.165758,2.545455,2.544795,0.42223900,0.41486849,1.745579e-02
0.169970,2.545455,2.544795,0.41921053,0.41158010,1.820190e-02
0.174182,2.545455,2.544795,0.41621451,0.40832902,1.894574e-02
0.178394,2.545455,2.544795,0.41325047,0.40511541,1.968555e-02
0.182606,2.545455,2.544795,0.41031798,0.40193947,2.041954e-02
0.186818,2.545455,2.544795,0.40741657,0.39880140,2.114584e-02
0.191030,2.545455,2.544795,0.40454581,0.39570142,2.186253e-02
0.195242,2.545455,2.544795,0.40170528,0.39263974,2.256764e-02
0.199455,2.545455,2.544795,0.39889454,0.38961661,2.325912e-02
0.203667,2.545455,2.544795,0.39611319,0.38663227,2.393486e-02
0.207879,2.545455,2.544795,0.39336082,0.38368700,2.459273e-02
0.212091,2.545455,2.544795,0.39063701,0.38078106,2.523047e-02
0.216303,2.545455,2.544795,0.38794139,0.37791474,2.584580e-02
0.220515,2.545455,2.544795,0.38527357,0.37508834,2.643635e-02
0.224727,2.545455,2.544795,0.38263315,0.37230217,2.699970e-02
0.228939,2.545455,2.544795,0.38001978,0.36955656,2.753335e-02
0.233152,2.545455,2.544795,0.37743307,0.36685184,2.803474e-02
0.237364,2.545455,2.544795,0.37487268,0.36418835,2.850122e-02
0.241576,2.545455,2.544795,0.37233824,0.36156647,2.893006e-02
0.245788,2.545455,2.544795,0.36982940,0.35898656,2.931850e-02
0.250000,2.545455,2.544795,0.36734583,0.35644900,2.966367e-02
-0.167000,2.606061,2.605385,0.82707525,0.80032311,3.234548e-02
-0.162788,2.606061,2.605385,0.81880305,0.79359320,3.078866e-02
-0.158576,2.606061,2.605385,0.81065427,0.78692532,2.927135e-02
-0.154364,2.606061,2.605385,0.80262647,0.78031869,2.779348e-02
-0.150152,2.606061,2.605385,0.79471728,0.77377252,2.635497e-02
-0.145939,2.606061,2.605385,0.78692436,0.76728606,2.495576e-02
-0.141727,2.606061,2.605385,0.77924544,0.76085856,2.359576e-02
-0.137515,2.606061,2.605385,0.77167833,0.75448926,2.227491e-02
-0.133303,2.606061,2.605385,0.76422085,0.74817745,2.099314e-02
-0.129091,2.606061,2.605385,0.75687090,0.74192241,1.975038e-02
-0.124879,2.606061,2.605385,0.74962642,0.73572343,1.854655e-02
-0.120667,2.606061,2.605385,0.74248540,0.72957983,1.738158e-02
-0.116455,2.606061,2.605385,0.73544589,0.72349093,1.625539e-02
-0.112242,2.606061,2.605385,0.72850597,0.71745606,1.516791e-02
-0.108030,2.606061,2.605385,0.72166377,0.71147456,1.411905e-02
-0.103818,2.606061,2.605385,0.71491746,0.70554579,1.310874e-02
-0.099606,2.606061,2.605385,0.70826527,0.69966913,1.213688e-02
-0.095394,2.606061,2.605385,0.70170544,0.69384396,1.120339e-02
-0.091182,2.606061,2.605385,0.69523628,0.68806966,1.030817e-02
-0.086970,2.606061,2.605385,0.68885612,0.68234565,9.451132e-03
-0.082758,2.606061,2.605385,0.68256335,0.67667135,8.632160e-03
-0.078545,2.606061,2.605385,0.67635637,0.67104619,7.851151e-03
-0.074333,2.606061,2.605385,0.67023362,0.66546961,7.107991e-03
-0.070121,2.606061,2.605385,0.66419360,0.65994106,6.402558e-03
-0.065909,2.606061,2.605385,0.65823482,0.65446002,5.734727e-03
-0.061697,2.606061,2.605385,0.65235583,0.64902597,5.104361e-03
-0.057485,2.606061,2.605385,0.64655521,0.64363839,4.511319e-03
-0.053273,2.606061,2.605385,0.64083157,0.63829680,3.955449e-03
-0.049061,2.606061,2.605385,0.63518357,0.63300070,3.436592e-03
-0.044848,2.606061,2.605385,0.62960987,0.62774963,2.954579e-03
-0.040636,2.606061,2.605385,0.62410917,0.62254313,2.509230e-03
-0.036424,2.606061,2.605385,0.61868021,0.61738076,2.100356e-03
-0.032212,2.606061,2.605385,0.61332174,0.61226207,1.727756e-03
-0.028000,2.606061,2.605385,0.60803256,0.60718665,1.391218e-03
-0.023788,2.606061,2.605385,0.60281146,0.60215409,1.090515e-03
-0.019576,2.606061,2.605385,0.59765730,0.59716398,8.254122e-04
-0.015364,2.606061,2.605385,0.59256892,0.59221595,5.956528e-04
-0.011152,2.606061,2.605385,0.58754521,0.58730962,4.009781e-04
-0.006939,2.606061,2.605385,0.58258509,0.58244463,2.411049e-04
-0.002727,2.606061,2.605385,0.57768749,0.57762063,1.157362e-04
0.001485,2.606061,2.605385,0.57285135,0.57283728,2.455891e-05
0.005697,2.606061,2.605385,0.56807566,0.56809427,3.275441e-05
0.009909,2.606061,2.605385,0.56335941,0.56339127,5.655081e-05
0.014121,2.606061,2.605385,0.55870162,0.55872799,4.719462e-05
0.018333,2.606061,2.605385,0.55410133,0.55410414,5.071800e-06
0.022545,2.606061,2.605385,0.54955760,0.54951945,6.941700e-05
0.026758,2.606061,2.605385,0.54506950,0.54497365,1.758445e-04
0.030970,2.606061,2.605385,0.54063613,0.54046649,3.137672e-04
0.035182,2.606061,2.605385,0.53625660,0.53599774,4.827179e-04
0.039394,2.606061,2.605385,0.53193004,0.53156716,6.822070e-04
0.043606,2.606061,2.605385,0.52765561,0.52717454,9.117170e-04
0.047818,2.606061,2.605385,0.52343247,0.52281968,1.170714e-03
0.052030,2.606061,2.605385,0.51925981,0.51850240,1.458634e-03
0.056242,2.606061,2.605385,0.51513681,0.51422250,1.774888e-03
0.060455,2.606061,2.605385,0.51106270,0.50997983,2.118857e-03
0.064667,2.606061,2.605385,0.50703671,0.50577424,2.489903e-03
0.068879,2.606061,2.605385,0.50305809,0.50160558,2.887354e-03
0.073091,2.606061,2.605385,0.49912609,0.49747373,3.310502e-03
0.077303,2.606061,2.605385,0.49523998,0.49337856,3.758621e-03
0.081515,2.606061,2.605385,0.49139906,0.48931998,4.230947e-03
0.085727,2.606061,2.605385,0.48760263,0.48529789,4.726686e-03
0.089939,2.606061,2.605385,0.48385001,0.48131221,5.245013e-03
0.094152,2.606061,2.605385,0.48014052,0.47736288,5.785061e-03
0.098364,2.606061,2.605385,0.47647350,0.47344983,6.345936e-03
0.102576,2.606061,2.605385,0.47284832,0.46957304,6.926708e-03
0.106788,2.606061,2.605385,0.46926433,0.46573245,7.526407e-03
0.111000,2.606061,2.605385,0.46572091,0.46192807,8.144030e-03
0.115212,2.606061,2.605385,0.46221746,0.45815987,8.778525e-03
