exp_1,exp_2,exp_3,R1_re,R1_im,R2_re,R2_im,R3_re,R3_im
3,1,4,-1.2030247618794296e10,-1.2174906227758244e10,-1.4900163439290604e7,1.168189635488644e7,0.0,0.0
3,0,5,-4.5711200212121e10,-9.996435951371416e10,4.470196214677029e6,2.3196254786608137e7,0.0,0.0
2,6,0,2.0606621436743223e-8,2.6707300391592125e-8,-2.8366623333391257e-6,-2.788436412932481e-6,0.0,0.0
2,5,1,0.001994660548328557,0.0007090283970530574,-0.7596415155796086,-0.49460886434063345,0.0,0.0
2,4,2,-22.362989779507128,-21.415552175716016,-7726.820591230382,7484.724394775964,0.0,0.0
2,3,3,-2.0447582673974838e6,-124580.34411959855,-3.90774157696177e8,1.7297067301462095e9,0.0,0.0
2,2,4,1.5132509293968767e10,-1.7367215058428093e10,1.5132509293968767e10,1.736721505842809e10,0.0,0.0
2,1,5,-3.9095659039762695e13,-1.8276761849126372e14,1.424551812961638e11,9.960001919573326e9,0.0,0.0
2,0,6,-5.906143828786659e14,-6.305614677336558e14,6.654780168347034e11,-4.09426399417028e11,0.0,0.0
1,7,0,2.6571083920583617e-8,2.1589768656529473e-8,4.706071384277748e-8,8.874614261869627e-8,0.0,0.0
1,6,1,4.4101026414614585e-6,-0.00020388005298036777,-0.006160111987607803,-0.012463514683951692,0.0,0.0
1,5,2,1.284548796605287,-0.09990617297248147,-1.4904970547851522,-14.539574921520185,0.0,0.0
1,4,3,-954.6851151211199,1943.1878734207758,-576075.7117622191,451751.9160222882,0.0,0.0
1,3,4,-1.4900163439290604e7,-1.168189635488644e7,-1.2030247618794296e10,1.2174906227758244e10,0.0,0.0
1,2,5,1.424551812961638e11,-9.960001919573326e9,-3.9095659039762695e13,1.8276761849126372e14,0.0,0.0
1,1,6,1.269020133536361e15,-1.0010112124232085e15,1.269020133536361e15,1.0010112124232085e15,0.0,0.0
1,0,7,2.639631440051049e15,-6.99359761784118e15,4.349918663397181e15,-1.683681840659966e15,0.0,0.0
0,8,0,5.471549709934529e-10,-1.3531123632174714e-10,-3.788839880237787e-9,-2.0731957071120585e-9,0.0,0.0
0,7,1,-5.285258518080818e-6,-6.597659432391918e-7,0.0001053436942177631,0.00027189808138654314,0.0,0.0
0,6,2,0.001167285330402594,0.02951018356889326,0.042055460089261934,-0.1261623440032561,0.0,0.0
0,5,3,12.328457095285158,-10.76194210231207,-191.9511032920662,853.8202472220335,0.0,0.0
0,4,4,20787.602447185673,40626.5363991967,-2.9427241222675177e6,-190947.03895814778,0.0,0.0
0,3,5,4.470196214677029e6,-2.3196254786608137e7,-4.5711200212121e10,9.996435951371416e10,0.0,0.0
0,2,6,6.654780168347034e11,4.09426399417028e11,-5.906143828786659e14,6.305614677336558e14,0.0,0.0
0,1,7,4.349918663397181e15,1.683681840659966e15,2.639631440051049e15,6.99359761784118e15,0.0,0.0
0,0,8,2.1820448447847956e16,-3.9833726831698355e15,2.1820448447847956e16,3.9833726831698355e15,0.0,0.0
9,0,0,4.851724482897992e-10,3.5194307013734643e-9,1.0218355132048698e-10,2.087757152049061e-11,0.0,0.0
8,1,0,1.7136821660850732e-7,-1.9419922512093407e-7,2.9666778445179036e-9,-7.191122713660619e-9,0.0,0.0
8,0,1,-4.950360549909077e-6,-3.5666316171171244e-6,7.53169534937223e-7,8.182028078559712e-7,0.0,0.0
7,2,0,-2.778424066059976e-6,1.4554244005479328e-6,-1.1718271544505035e-7,-1.0999208429569823e-7,0.0,0.0
7,1,1,-5.3589653890046586e-5,-1.064184551150458e-5,8.899357886430529e-5,-3.063315476033318e-5,0.0,0.0
7,0,2,0.07491683358536062,-0.011105250593188537,-0.004383925867400262,-0.0027150137145342383,0.0,0.0
6,3,0,-0.00024800416357274456,0.0002536658040486419,-1.3178463914569029e-6,1.7515884798582846e-6,0.0,0.0
6,2,1,-0.003219457475510109,0.018629901091997275,-0.0003367549525125265,8.445090685508886e-5,0.0,0.0
6,1,2,-0.6518632840071555,2.739169358761207,-0.08942128116477857,0.23551181180737885,0.0,0.0
6,0,3,-6.347682105582991,33.68983870049372,10.296506624432984,-13.711422300612238,0.0,0.0
5,4,0,-0.03880098258563926,-0.16628976609853377,-0.000303380554668036,-0.00017843494003098385,0.0,0.0
5,3,1,-3.384735423735752,-2.978008534174627,-0.01601342292522782,0.0029030474479696503,0.0,0.0
5,2,2,-2232.6126395239853,713.6828897431891,2.3788930732819478,-7.23238764099286,0.0,0.0
5,1,3,-7777.289238509458,32175.82673790743,829.1578932366729,91.97396662582699,0.0,0.0
5,0,4,-260894.4918426035,-390355.60409349255,3430.545426774257,1902.1563724964053,0.0,0.0
4,5,0,-0.000303380554668036,0.00017843494003098385,-0.03880098258563926,0.16628976609853377,0.0,0.0
4,4,1,2.352942392563808,-2.8864116665208406,2.352942392563808,2.8864116665208406,0.0,0.0
4,3,2,-760659.6771410656,-3.2790361008670814e6,-5526.026879353038,-846.6316936129938,0.0,0.0
4,2,3,-3.664883339085978e7,-3.605772589646261e7,-91053.72401168021,67405.98070096505,0.0,0.0
4,1,4,-9.493395819544092e8,-1.4839407947087975e9,-2.269605230282421e6,-1.5383264101775936e6,0.0,0.0
4,0,5,-6.492744303108225e9,-3.263139884923763e9,-3.990619814618279e6,-5.4753237512736125e6,0.0,0.0
3,6,0,-1.3178463914569029e-6,-1.7515884798582846e-6,-0.00024800416357274456,-0.0002536658040486419,0.0,0.0
3,5,1,-0.01601342292522782,-0.0029030474479696503,-3.384735423735752,2.978008534174627,0.0,0.0
3,4,2,-5526.026879353038,846.6316936129938,-760659.6771410656,3.2790361008670814e6,0.0,0.0
3,3,3,3.51216077785321e7,-4.8217518214567095e7,3.512160777853211e7,4.8217518214567095e7,0.0,0.0
3,2,4,-8.884050990312236e11,-3.9465068834259497e12,-4.1622574642371163e9,7.784722750933132e8,0.0,0.0
3,1,5,-2.7166773350825125e13,-2.759511039778035e13,-2.791101261792276e10,2.570753215126227e10,0.0,0.0
3,0,6,-9.564684785506161e13,-1.1374506506550417e14,1.2420066358024302e10,5.340699872758345e10,0.0,0.0
2,7,0,-1.1718271544505035e-7,1.0999208429569823e-7,-2.778424066059976e-6,-1.4554244005479328e-6,0.0,0.0
2,6,1,-0.0003367549525125265,-8.445090685508886e-5,-0.003219457475510109,-0.018629901091997275,0.0,0.0
2,5,2,2.3788930732819478,7.23238764099286,-2232.6126395239853,-713.6828897431891,0.0,0.0
2,4,3,-91053.72401168021,-67405.98070096505,-3.664883339085978e7,3.605772589646261e7,0.0,0.0
2,3,4,-4.1622574642371163e9,-7.784722750933132e8,-8.884050990312236e11,3.9465068834259497e12,0.0,0.0
2,2,5,3.4423859000286555e13,-3.996799134667717e13,3.4423859000286555e13,3.996799134667717e13,0.0,0.0
2,1,6,-3.965305603016041e16,-1.8558349165270256e17,2.920929695017139e14,-3.814150718522255e12,0.0,0.0
2,0,7,-5.991641287957971e17,-6.397794811838162e17,8.331965930538041e14,-6.523336755231266e14,0.0,0.0
1,8,0,2.9666778445179036e-9,7.191122713660619e-9,1.7136821660850732e-7,1.9419922512093407e-7,0.0,0.0
1,7,1,8.899357886430529e-5,3.063315476033318e-5,-5.3589653890046586e-5,1.064184551150458e-5,0.0,0.0
1,6,2,-0.08942128116477857,-0.23551181180737885,-0.6518632840071555,-2.739169358761207,0.0,0.0
1,5,3,829.1578932366729,-91.97396662582699,-7777.289238509458,-32175.82673790743,0.0,0.0
1,4,4,-2.269605230282421e6,1.5383264101775936e6,-9.493395819544092e8,1.4839407947087975e9,0.0,0.0
1,3,5,-2.791101261792276e10,-2.570753215126227e10,-2.7166773350825125e13,2.759511039778035e13,0.0,0.0
1,2,6,2.920929695017139e14,3.814150718522255e12,-3.965305603016041e16,1.8558349165270256e17,0.0,0.0
1,1,7,1.28712541535559e18,-1.0154106036289797e18,1.28712541535559e18,1.0154106036289798e18,0.0,0.0
1,0,8,2.6724134585589714e18,-7.089010526352486e18,4.4178379953483044e18,-1.652451374991115e18,0.0,0.0
0,9,0,1.0218355132048698e-10,-2.087757152049061e-11,4.851724482897992e-10,-3.5194307013734643e-9,0.0,0.0
0,8,1,7.53169534937223e-7,-8.182028078559712e-7,-4.950360549909077e-6,3.5666316171171244e-6,0.0,0.0
0,7,2,-0.004383925867400262,0.0027150137145342383,0.07491683358536062,0.011105250593188537,0.0,0.0
0,6,3,10.296506624432984,13.711422300612238,-6.347682105582991,-33.68983870049372,0.0,0.0
0,5,4,3430.545426774257,-1902.1563724964053,-260894.4918426035,390355.60409349255,0.0,0.0
0,4,5,-3.990619814618279e6,5.4753237512736125e6,-6.492744303108225e9,3.263139884923763e9,0.0,0.0
0,3,6,1.2420066358024302e10,-5.340699872758345e10,-9.564684785506161e13,1.1374506506550417e14,0.0,0.0
0,2,7,8.331965930538041e14,6.523336755231266e14,-5.991641287957971e17,6.397794811838162e17,0.0,0.0
0,1,8,4.4178379953483044e18,1.652451374991115e18,2.6724134585589714e18,7.089010526352486e18,0.0,0.0
0,0,9,2.1287899962674643e19,-3.8029103232163574e18,2.1287899962673963e19,3.8029103232163476e18,0.0,0.0
