sample,radii_r1,radii_master_r1,force_errors_r1,state_errors_r1,radii_r2,radii_master_r2,force_errors_r2,state_errors_r2,radii_r3,radii_master_r3,force_errors_r3,state_errors_r3,radii_r4,radii_master_r4,force_errors_r4,state_errors_r4,radii_r5,radii_master_r5,force_errors_r5,state_errors_r5,radii_r6,radii_master_r6,force_errors_r6,state_errors_r6,radii_r7,radii_master_r7,force_errors_r7,state_errors_r7,radii_r8,radii_master_r8,force_errors_r8,state_errors_r8,radii_r9,radii_master_r9,force_errors_r9,state_errors_r9,radii_r10,radii_master_r10,force_errors_r10,state_errors_r10,radii_r11,radii_master_r11,force_errors_r11,state_errors_r11
104,0.6397768637249159,0.6397766459241707,2.755523709114486e-5,1.7863171771489215,0.5216745397848536,0.5216743706006732,3.143136220891474e-6,0.1580081353164851,0.8135208779134262,0.813520817514673,2.3843748996810193e-5,1.0479399051005134,1.2508376962400276,1.2508376789597373,0.00041395275465920425,19.113565420537075,0.45566186673188885,0.4556618549934597,2.0291997611058832e-7,0.0005499293950475337,1.0667889381519686,1.0667889381519686,1.4978705339180483e-5,0.3607491410153757,0.9109518084302586,0.9109518026765737,5.037202828366879e-6,0.04064297061614455,0.5937568593547677,0.5937568243988638,7.226844544685226e-7,0.00953202468399618,0.21170750497580595,0.21170728658957608,2.756268626757577e-7,0.000150805041913868,0.4807921197067219,0.48079195044733297,1.5118464385968103e-6,0.03260772602674806,1.5434338376453276,1.543433756074513,0.006120362986974645,122.03010023841496
105,1.2328844120139895,1.2328842989913418,0.003986503135896105,291.2671043402954,0.9813082114717239,0.9813081215315113,0.0002526825185653693,14.329888973634207,0.28096177131333755,0.28096159642954466,3.741574245236329e-7,0.0010828488087210244,0.6177378543213948,0.6177378193310846,1.0992337426528657e-6,0.037086035101333625,0.983915645424924,0.9839156399887319,1.6191087106341527e-5,0.5756974617275629,1.436329285585241,1.436329285585241,0.00031298047791106194,9.461031177830789,1.0842032671500372,1.084203262315769,2.3936412335822017e-5,0.13529204720478463,0.6152658568327933,0.6152658230989082,8.358765849158726e-7,0.012115487669974096,1.8559874375194918,1.8559874126087734,0.015711341155610393,484.4220343106143,0.20571888896470852,0.20571849338292839,3.5742215048645393e-7,0.0005027069503663981,0.7657121479100287,0.765711983489018,4.680540715693963e-5,1.0022818374325646
106,1.4321408141576153,1.432140716860019,0.01739816424884098,1299.622409664016,0.5847554200213844,0.5847552690880651,6.2631638490106735e-6,0.3246273536737472,0.33959339594550897,0.3395932512558419,4.561567909736874e-7,0.00294134081367876,1.038643497345943,1.0386434765353005,7.158707626274375e-5,3.0892100093998924,1.076710827074391,1.0767108221067114,3.841286962319246e-5,1.4091843135946847,1.6240249522517787,1.6240249522517787,0.0011985920692217094,41.13983982694281,1.4683233000881473,1.4683232965185453,0.000378225163052208,0.5744567301620004,0.8913917728671378,0.8913917495829792,1.0914017633701207e-5,0.12489863258627028,0.604725615110279,0.6047255386557981,1.9837233129444778e-6,0.039979782638495144,0.9500015958226856,0.9500015101611772,8.963875766344625e-5,1.4130568381174506,0.6312163454302835,0.6312161459754174,1.4987014811082473e-5,0.35685267310818175
107,1.6075036012052226,1.607503514521835,0.05989615791448709,4522.666725830184,1.442265603125775,1.4422655419310362,0.008840065098839845,551.4810323821648,1.1106445948538473,1.110644550613191,0.0003167765144226701,15.1178226773878,1.6322465730314215,1.6322465597890359,0.007265099893534938,365.16015831308056,0.32348119262604186,0.32348117609106325,1.4421752901709107e-7,6.439826478991318e-5,0.2854442671634446,0.2854442671634446,2.8925333522808974e-11,5.863919438332695e-7,0.4404863239798411,0.44048631208087985,1.9634534348412782e-7,0.0002317323120462112,1.109771979392981,1.109771960690664,6.3654406392214e-5,0.341800087349285,1.5114664401709537,1.51146640958213,0.0016168258654356159,19.94063578464804,0.14775995446684886,0.14775940371737128,2.607065683047001e-7,0.00010681976304651539,0.29118431700897707,0.2911838846393822,6.914730266170129e-7,0.007848844216506138
108,0.38824879125654144,0.3882484323528653,1.788366344054402e-6,0.10292788107742355,0.8629566159197088,0.8629565136444974,9.256150382289929e-5,5.078584124342512,1.7266900138202053,1.7266899853636526,0.031021513558815886,1654.079039832488,0.7972601045454439,0.7972600774340424,7.341615509291154e-6,0.2938466326257273,0.5540406294420608,0.5540406197879773,2.6063158687243367e-7,0.002964748921478731,0.39111708039519744,0.39111708039519744,6.735866853892418e-10,1.3740377093047027e-5,0.9753974618633469,0.9753974564898147,9.24845512716978e-6,0.06578527902915164,0.4353937585375431,0.4353937108673414,3.900373572063155e-7,0.001267490370803289,0.48358621239002847,0.4835861167835298,7.70784704975534e-7,0.010776997086890987,1.196367141991339,1.1963670739699386,0.00044181412221721547,3.142336950394292,0.304439302126044,0.3044388885814184,7.432254742811546e-7,0.009745744816498187
109,0.3122733505838911,0.3122729043596029,8.669367074379638e-7,0.0350683040388163,1.8423494427835974,1.8423493948778829,0.14181255566558665,9074.18665757744,0.9604371884224819,0.9604371372628154,9.025821455694535e-5,4.125426145994878,1.6246605886659524,1.6246605753617342,0.006884146418061461,345.4654165160096,1.0685848148978985,1.0685848098924424,3.5655103342622095e-5,1.3057320411243079,0.6309395337553664,0.6309395337553664,7.941105675377646e-8,0.001672903560021542,1.0310989712146388,1.031098966131393,1.5188163083881766e-5,0.09661766280772387,0.6741281545599808,0.6741281237716099,1.3946611459900273e-6,0.021887410189907985,0.671961789916444,0.6719617211119627,3.777913622079473e-6,0.0752685760240783,0.3004582999246154,0.30045802907637204,5.393330225009065e-7,0.003034368830717645,1.1004083909797848,1.1004082765684813,0.00044987938964199156,5.537579215370962
110,2.2460056485291746,2.2460055864884327,3.284329347612997,250287.43947571056,1.3973805417689973,1.397380478608631,0.006360420859215064,394.72045635742853,0.8937691062687665,0.8937690512929947,5.011022555219441e-5,2.248157809786373,0.6020180271603158,0.6020179912563426,9.478281790828509e-7,0.03041042726352685,0.5779504890787616,0.5779504798240682,2.894756895713769e-7,0.004252890161747155,1.2000587955212465,1.2000587955212465,4.931220320731368e-5,1.2676315690682882,0.4536404748730076,0.4536404633190789,2.0175457103438178e-7,0.0002222140929540147,0.3506716614767062,0.350671602289406,3.069412949444516e-7,0.00032443206869111013,0.3418015054207812,0.3418013701551711,4.5558559932156265e-7,0.00148104317374827,0.34279136839209917,0.34279113099232267,6.357660853507962e-7,0.0057240042879072245,1.1016834024501272,1.1016832881712357,0.00045314266416192226,5.559116159482218
111,0.1801723265266938,0.1801715531329336,4.077570526787011e-7,0.0032373947149478377,1.3271240488571603,1.327123982353153,0.0037714334084166527,231.91636957015896,1.4769782342726496,1.4769782010049655,0.005228749420136886,272.0049603402499,0.39370461313508687,0.3937045582339267,3.5559898931255846e-7,0.0014840494167885033,0.3317028175900896,0.33170280146494896,1.465678369778014e-7,6.400214033347497e-5,1.7508355331051528,1.7508355331051528,0.002873898508029793,106.04382606155515,0.9756106969238466,0.9756106915514889,9.26078136156543e-6,0.06581933779371286,2.2426924452597916,2.2426924360051537,0.1049479086310071,3662.99398915197,1.3793829497915222,1.3793829162736506,0.0007294940030649975,2.9232645444755105,0.6666641596717693,0.6666640376034499,9.014817982779423e-6,0.198339118230575,0.8678772011428767,0.867877056077236,0.00010072656660360781,1.9407953156369149
112,0.2727750332074781,0.27277452236899385,6.665409200335053e-7,0.018781189375965287,0.9850370974208937,0.9850370078211524,0.0002606181708984524,14.792900154186627,0.8836562844869766,0.8836562288820459,4.572344557023018e-5,2.0461666928643307,0.22723616030446425,0.22723606518385048,1.999431261655277e-7,5.873746580518076e-5,1.0842537845261886,1.0842537795930682,4.1186449956706085e-5,1.5120267862500412,0.5031553400273556,0.5031553400273556,8.307445167055123e-9,0.0001717811503827291,0.8244539122898139,0.8244539059324789,2.1118538440656712e-6,0.019850090187655753,0.9320871598870777,0.932087137619517,1.5509364037767287e-5,0.16119784691407846,0.7450192127041781,0.7450191506467425,7.504962516803574e-6,0.1398439952588477,0.5709115164099434,0.5709113738684569,3.5980621810619937e-6,0.08312353567276462,0.2052051458801844,0.2052045323510286,4.4642610855587455e-7,0.0017717941386734323
113,0.8501472542371736,0.850147090331607,0.00018870434531003855,12.667534902187624,1.309029066641845,1.309028999218539,0.00329105436698228,201.8717290848104,0.5106790057411332,0.5106789095248232,1.0943253197410595e-6,0.036324248944544855,0.9622289318704587,0.9622289094071569,3.625171409249322e-5,1.5263570574987855,0.3105088369538714,0.31050881972809874,1.3890218868434238e-7,2.2115232014513736e-5,1.0767620404634048,1.0767620404634048,1.655810878049733e-5,0.3980865936168027,0.06083143923388488,0.06083135307229781,2.6938694648757565e-8,5.549628882834869e-6,0.5086503719655029,0.508650331160838,4.784432786015397e-7,0.003486127614917337,1.302303818917991,1.3023037834163056,0.0004589510083702886,0.5243653496173413,1.0011553495419205,1.0011552682572633,0.00012801608033377148,1.834169415369465,1.15193018141177,1.1519300721176828,0.0006052258214772456,6.060715199267933
114,0.8837689250779373,0.8837687674079145,0.0002507185595620774,16.981461228279958,0.15274269772086874,0.152742119891399,2.7620754106015584e-7,0.00041551524618900715,0.3731059118249111,0.3731057801313301,5.077814482148873e-7,0.005125475068202887,1.1558276159803043,1.1558275972795582,0.000192455244764503,8.633431151652253,1.3641580240350495,1.3641580201141295,0.00041956713299360715,17.071915191144594,1.4474684189812084,1.4474684189812084,0.00034112731414295556,10.348314800132188,1.0601519281270788,1.0601519231831367,1.9533531700452303e-5,0.11653009812581264,1.1001508653832988,1.100150846517425,5.9289429575188356e-5,0.33541313958818986,0.14047949431354437,0.14047916519765175,1.8261171383277636e-7,3.7183640147570585e-5,0.7899921060505504,0.7899920030386712,2.6447638721443658e-5,0.5175409378978089,1.5259123946743152,1.5259123121668556,0.0054265041977885125,101.10150542931815
115,0.974975834161795,0.9749756912414688,0.0005330358396103053,36.85300545621832,1.500282420035192,1.5002823612068903,0.013437863269366775,844.3210463693595,1.3391113567243607,1.3391113200316351,0.0018743916107942433,95.12859187756747,0.5741833877533449,0.5741833501088577,7.48865477788258e-7,0.02107509006436036,0.3908822712923251,0.39088225760852574,1.75164380969169e-7,0.0001966442427447375,1.5545787197265981,1.5545787197265981,0.0007345532483643807,24.11873045937481,0.7980719982025491,0.7980719916350595,1.6018565419864248e-6,0.01565177795345415,1.0884430185576714,1.088442999488867,5.427651150637013e-5,0.32634059862356724,1.6711703687155461,1.6711703410499166,0.00442713036472939,100.9669566962139,0.772173060661003,0.7721729552719707,2.288024932958913e-5,0.4549444598423259,0.2546096455128977,0.25460915103330445,5.694854073981054e-7,0.004413002193918497
116,1.2790822805410647,1.2790821716005671,0.00564480047408009,415.14386614083867,0.1200928051498508,0.12009207022376565,2.1528067666182805e-7,9.767789774613192e-5,0.11828856783455435,0.11828815244588155,1.5679176217750642e-7,3.6577879365338175e-5,0.2615163610302161,0.261516278378248,2.3343587773437423e-7,0.00014688968193782558,1.2007595904746704,1.2007595860201947,0.00011290610584318154,4.318383939191114,0.5787028265373461,0.5787028265373461,3.354867217106912e-8,0.0007010319143006779,0.8960812361710242,0.8960812303218562,4.357506623784846e-6,0.03614460898251032,1.216389682091377,1.216389665028336,0.00013603508749641976,0.2985314018421986,0.842935067315801,0.8429350124669955,1.7807731186357315e-5,0.29034615426959565,0.5112494250783355,0.5112492659024525,2.007059051631237e-6,0.04533407842288877,0.2266003195849618,0.22659976398421822,5.032127042555512e-7,0.002705183865424336
117,0.6687913718230667,0.6687911634712823,3.666599387559957e-5,2.3776352589413543,0.7164272364501958,0.7164271132568438,2.4022778107872434e-5,1.2783155876049224,0.7173990200733539,0.7173989515819761,9.282249046616014e-6,0.39662332132477995,1.1651793777358803,1.165179359185227,0.0002085261216878281,9.351780051261949,0.34888703875449106,0.34888702342358446,1.5364022865454585e-7,8.124983840527546e-5,1.2877545430876032,1.2877545430876032,0.00010086176969509144,2.744116625561356,1.330009128436423,1.3300091244956007,0.00015392707621487904,0.4373910213133505,0.8846645446265121,0.8846645211652945,1.0263716181618418e-5,0.11961015802665365,1.070616541309012,1.0706164981245674,0.00010160183713608958,1.0069333751188854,1.4165716400327775,1.4165715825852292,0.0015860673623640936,10.726341303734767,0.5871031088917136,0.5871028944503781,9.932321904095457e-6,0.24335041465122376
118,0.18811453788435853,0.1881137971434783,4.214051847445989e-7,0.0037911281703610733,0.8509366977522953,0.8509365940323939,8.307907506899567e-5,4.555701321988759,0.7189998881394445,0.7189998198005642,9.435401275637114e-6,0.4034554633590476,0.7789642743541272,0.7789642466059497,6.06660818485094e-6,0.2416744526517363,0.3784112210333036,0.37841120689853625,1.6725312769526506e-7,0.00011622144706701703,1.4067644742337733,1.4067644742337733,0.0002512996049100025,7.440869060299808,0.6899281001288805,0.6899280925319589,5.335371863145555e-7,0.005388168462055699,0.5626529982456705,0.562652961357379,5.995474312653743e-7,0.006720758771623651,1.113057462251021,1.1130574207132007,0.00013608837488711964,1.152756614902242,0.4603117048169085,0.4603115280267447,1.2697507667600243e-6,0.025807668553614726,0.8834583143271617,0.8834581718199717,0.00011196114566763757,2.127865075016916
119,0.9190285406834656,0.9190283890626406,0.00033661261101348766,22.987596219049795,0.3731983958529116,0.3731981593591484,7.861537364491924e-7,0.0229426546758094,0.7511460738191262,0.7511460084048895,1.305104011577726e-5,0.5624141585309268,1.2086043163370626,1.208604298452931,0.00029534761666058496,13.472670254429161,1.156998546441905,1.1569985418189481,7.7959174702084e-5,2.935406811297788,0.21189764666676705,0.21189764666676705,1.4723556733749358e-12,2.973766087166768e-8,1.139222120719195,1.139222116118398,3.747551892264588e-5,0.1866373893674048,0.5987206813105308,0.5987206466444364,7.456588379841013e-7,0.01007768345139854,0.5977315750117732,0.5977314976627006,1.85598089008101e-6,0.037165624062522294,1.2555870743992006,1.2555870095860389,0.0006273043069853724,2.5878081384750744,0.8957429472614769,0.8957428067086967,0.0001223782556167292,2.2828736042345383
120,0.3404755126396884,0.34047510337695847,1.1073042339587794e-6,0.05317169463222689,0.9533444493671649,0.9533443567888009,0.00020021211405981597,11.26831759484114,1.380732376951005,1.3807323413643509,0.0025650807534139345,131.21813675880864,1.105258203567529,1.1052581840111586,0.0001268039306366694,5.581700397185735,0.5399386357863124,0.5399386258800857,2.495030071069143e-7,0.002353083019916728,1.5118164259058786,1.5118164259058786,0.0005422510676743732,17.2710410927893,0.9872015399341462,0.9872015346248659,1.0280529051323266e-5,0.07149885329285993,0.5840291191388669,0.5840290836007284,6.709285458616932e-7,0.00864487603744113,0.8271043103666964,0.8271042544680861,1.555425857924182e-5,0.25993261087973013,0.4312375168080227,0.4312373280985976,1.0127040407607655e-6,0.01831759882505375,0.13004727674379357,0.13004630863724434,2.8572873639667556e-7,0.00026595826354492303
121,0.8312934709181362,0.8312933032951813,0.00016074031834386246,10.726636746725681,0.13739911551028255,0.13739847315337167,2.446851282941047e-7,0.0002563164595203479,0.8095119475106323,0.8095118868127674,2.2948970517057542e-5,1.0076692093527893,0.10363798783623064,0.10363777927505803,9.23331745717279e-8,2.0902909988839602e-5,0.9809849141066183,0.9809849086541853,1.5787095821310806e-5,0.5592996032853468,1.1604588039719028,1.1604588039719028,3.5228447773399e-5,0.8826006353477645,0.17691206549755414,0.1769120358708011,7.738666108951323e-8,1.2238336347980924e-5,0.7248430133256059,0.7248429846913952,2.2808409302877196e-6,0.034730921963960985,0.9561989644479267,0.9561989160960848,4.409303623921633e-5,0.5889085817312788,0.8335723749970984,0.8335722773708174,3.755516533987215e-5,0.6989066174629884,0.5522401500492587,0.5522399220702217,7.082456305855584e-6,0.1767068410458484
122,1.6414404975596313,1.6414404126684288,0.07551370038604448,5713.781043574061,0.277314339936721,0.2773140216729206,5.020320778445703e-7,0.004946478388455253,0.2916519228692642,0.29165175439563085,3.8777080158907396e-7,0.0012624224607392525,1.833393872878557,1.8333938610890343,0.029887231898705513,1532.1359088894112,0.6545722403596057,0.6545722321882318,4.87312654380538e-7,0.012834810280468827,1.2757347516132709,1.2757347516132709,9.204872976734285e-5,2.4731436763686423,0.4235224255197004,0.42352241314413447,1.8475784083046717e-7,0.00015385513295071597,0.41263050798544504,0.4126304576854599,3.65977340315242e-7,0.0009903542986315717,0.5480155124049195,0.5480154280387245,1.1939600912401564e-6,0.022150751504203335,2.038462541070739,2.0384625011491972,0.11300217420652067,3700.0455971975266,0.5610972859677875,0.5610970615874883,7.747715879948002e-6,0.19195777687692978
123,1.208889499127631,1.208889383861628,0.0033229566052429176,241.88645679955675,0.6687001480944026,0.6687000161083786,1.4979215705461073e-5,0.791443945407803,0.7787633004740931,0.7787632373796369,1.706663299801289e-5,0.7434603849229835,0.8748478200566223,0.8748477953496524,1.5981959085514083e-5,0.65352007618399,0.16842630665943217,0.1684262749021902,7.41599879006577e-8,1.2809155067078854e-5,0.5923093052332258,0.5923093052332258,4.1896213619296266e-8,0.0008855491830392671,1.049330433366106,1.0493304283711784,1.7809439143050667e-5,0.10873891707662607,1.1949700414138535,1.19497002404496,0.0001175708565625235,0.3304836394065738,2.4804816451440455,2.480481626504931,1.0256790765160488,35543.156707586546,0.849824046712815,0.8498239509534975,4.2635510402881636e-5,0.7776216557686682,0.7758943146294479,0.775894152366157,5.049543909832113e-5,1.0759638908870504
124,0.6457344018013113,0.6457341860099938,2.923082939568491e-5,1.8954027843999304,2.1064317603361613,2.106431718436363,0.7555801640215729,48470.50331231207,0.5056509501014127,0.5056508529283537,1.042591228462535e-6,0.03397121663178348,1.0254614050508541,1.025461383972695,6.386900343369801e-5,2.7416363066013845,1.3901892758207661,1.3901892719732651,0.0005126039331862388,21.075483099819948,0.4203763979440432,0.4203763979440432,1.370700181472399e-9,2.8311806105138543e-5,0.5024159443921614,0.5024159339599095,2.2434731095160759e-7,0.0005548557444388323,0.9401178575798479,0.9401178355025017,1.6622096271481666e-5,0.16880292044712691,0.7898922374325823,0.7898921789005706,1.1257054797563411e-5,0.19811822830632148,0.7865485618576279,0.7865484583947582,2.5709107278383128e-5,0.5049754223522533,0.4512948583699117,0.4512945793966677,2.538088389551457e-6,0.0630080027403085
125,0.24321646490972687,0.2432158919879134,5.678809064235185e-7,0.011259381166656729,1.437198481614589,1.4371984202040962,0.008511848734136775,531.0716451344222,1.1631160275148513,1.1631159852700153,0.0004817849114105071,23.356020250528996,1.5778049980658673,1.5778049843665578,0.004896655181988157,244.3611519882225,0.4900715538878088,0.490071542973577,2.2099207518536626e-7,0.001016719590006547,0.5341699230853979,0.5341699230853979,1.5111598702458486e-8,0.000313397448077281,0.48812785993540647,0.4881278491977901,2.1706872774601795e-7,0.00040287744730917765,0.5602139157750265,0.5602138787261292,5.850419021563563e-7,0.006604852112173082,0.5083140823763045,0.5083139914207601,8.83420985491262e-7,0.014275224510558748,0.19569941812931446,0.1956990022943912,3.4494530137811633e-7,0.0003863131816405337,0.3217762792441229,0.32177588798088697,8.224297334445554e-7,0.012528154099317405
126,0.6727388928781349,0.6727386857489248,3.8099304778050395e-5,2.4710970504973315,0.7698483068469072,0.7698481922021506,3.989765829623515e-5,2.145114418538171,0.6066669300204366,0.606666849027645,2.877457850937225e-6,0.11706688979149003,2.0439502721008758,2.0439502615258442,0.12264033620400674,6334.014184704162,1.1943051160078662,1.1943051115293168,0.00010700318119137394,4.08173795459458,0.34707521342570896,0.34707521342570896,2.032118673497741e-10,4.151229440227347e-6,0.2353898860980453,0.23538986383145613,1.0470028360704272e-7,2.0733023829011443e-5,0.667385902766009,0.6673858716665992,1.3162486320168661e-6,0.02050710066725483,0.9850933126209409,0.9850932656873352,5.4793360597541446e-5,0.6869052195030242,0.3353654095897991,0.33536516693330215,6.148314837710684e-7,0.005001801485429314,0.718705499654401,0.7187053244794968,3.192579236185775e-5,0.7142875897286697
127,0.2395237868258853,0.23952320507145877,5.527846783459698e-7,0.010454194256871444,1.5143668168186135,1.5143667585374456,0.014849506535103306,935.1895405575073,0.9471259436379653,0.9471258917592826,8.030442384970401e-5,3.660981613518817,0.3276160142237701,0.3276159482476281,2.943704870994408e-7,0.0003746585898835057,0.8872820173972994,0.8872820113690532,6.157760038727921e-6,0.21185366023911176,0.9630405129894618,0.9630405129894618,5.405543072736735e-6,0.12404822651026126,0.858354076273651,0.8583540701673951,2.9849609471552646e-6,0.026569787968749637,0.649278788372439,0.6492787564057275,1.1160369586182502e-6,0.017046188984572937,1.0102911639868224,1.0102911182237961,6.608405845805624e-5,0.7784217385533144,1.6825726745207508,1.682572626155192,0.008853313698012347,224.7604506878927,0.7901013843987487,0.7901012250531674,5.645386726287904e-5,1.1850011675038201
128,1.6800273778080685,1.680027294866648,0.0981574804992075,7433.264863490626,1.4861789192446635,1.4861788598580945,0.012136567612848865,761.7045050060848,0.28512994748326825,0.2851297751560181,3.850482366887102e-7,0.0010636433196712788,0.30446560157637326,0.30446553058365383,2.7029200851863885e-7,0.0003074354157839578,0.23846350868374694,0.23846348625367053,1.0685549900867459e-7,2.2541389221610366e-5,1.4965859100462666,1.4965859100462666,0.0004899244277199443,15.320553040085597,0.17625355604897042,0.1762535263115274,7.682075264838185e-8,1.1414649722824627e-5,1.7750050898940597,1.7750050782009625,0.0045440315881269235,111.98525307587208,0.7480997215167875,0.7480996597148906,7.720324626875325e-6,0.1433368291261792,0.3030747945887448,0.30307452607878105,5.344738539096428e-7,0.003109324601308146,1.6490607673772084,1.649060691031232,0.013099194860396473,340.692604269535
129,1.0730427030467489,1.0730425731881124,0.001164267518071549,82.44858939992989,0.8058214073250244,0.805821297798186,5.543228540734254e-5,3.009102208421148,0.2832632706247665,0.28326309716189624,3.7902722049541877e-7,0.0010362669748266145,0.6279148859184247,0.6279148514952256,1.2211402350601292e-6,0.04221361657981368,1.6386028976716873,1.6386028944074709,0.0032798475185263267,144.51201200772533,1.0869335443357278,1.0869335443357278,1.7976602787155906e-5,0.4395274935433055,1.6190693723341116,1.6190693690968632,0.000946196655746715,1.7066392307351577,0.8808372220263451,0.8808371984631862,9.918707685113995e-6,0.1166073178992917,0.5645581120039278,0.5645580301098191,1.3709408099206738e-6,0.02652714798974281,1.7093069228697517,1.70930687526065,0.010727850207569403,284.9289209260934,0.7471192199845472,0.7471190514717282,4.036098952958656e-5,0.8787744464427206
130,0.34574963415184223,0.34574923113208034,1.1573859718701086e-6,0.05746396302876713,0.07169390593228396,0.07169267486777858,1.2759873653406798e-7,2.4125163220949303e-5,1.1769189107295928,1.1769188689802035,0.0005380171486681077,26.157239832764127,0.6485087883663908,0.6485087550363273,1.5070899711231076e-6,0.05439539100859852,1.7414645705218217,1.7414645674504101,0.006853269120949129,308.3538760917052,0.4641624225632551,0.4641624225632551,3.697244621057318e-9,7.647515569561501e-5,0.6951892707921503,0.695189263252722,5.618721522787571e-7,0.005751320272680795,1.4454123573272453,1.4454123429678083,0.0006019539079927223,4.4140544943509985,0.26878428384231595,0.2687841118307901,3.5700762744786895e-7,0.0004888925811277746,0.7929848083460304,0.7929847057229151,2.7103149354805556e-5,0.528641685611595,2.2658324806283945,2.2658324250642017,0.967783444771132,30980.330896314266
131,0.2604698713763097,0.26046933640465875,6.304818749582692e-7,0.015335645824107668,0.832629017651133,0.8326289116506587,7.079661681490071e-5,3.8548522573272916,0.0949767824526206,0.09497626510746023,1.2618636478442775e-7,1.915057828338603e-5,1.4506797157176363,1.4506797008178356,0.0019214465407440108,93.46226273170883,0.889482123459094,0.8894821174457584,6.2892926885042665e-6,0.21699181184053684,1.5969079441568712,1.5969079441568712,0.000997547847547243,33.41716217796367,0.9360816754651147,0.936081669865892,6.383695961687008e-6,0.049297672993842113,0.9476274207165808,0.9476273988141886,1.769041056198128e-5,0.17647263305551164,0.3668733648849383,0.36687323886328516,4.895584086323644e-7,0.0022022429072923763,1.1728329480328203,1.172832878646495,0.00038479439745793797,3.1301721928717776,0.44591758042798435,0.4459172980906263,2.3942731784790454e-6,0.05952860021641797
